Employee_ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,YearsSinceLastPromotion
882,29,0,Travel_Rarely,942,Research & Development,15.0,1,Life Sciences,1202.0,2.0,Female,69.0,1.0,1,Research Scientist,4,Married,2168,26933,0,Y,Yes,18,1
883,22,1,Travel_Frequently,1256,Research & Development,3.0,4,Life Sciences,1203.0,3.0,Male,48.0,2.0,1,Research Scientist,4,Married,2853,4223,0,Y,Yes,11,0
884,46,0,Travel_Rarely,1402,Sales,2.0,3,Marketing,1204.0,3.0,Female,69.0,3.0,4,Manager,1,Married,17048,24097,8,Y,No,23,15
885,44,0,Non-Travel,111,Research & Development,17.0,3,Life Sciences,1206.0,4.0,Male,74.0,1.0,1,Research Scientist,3,Single,2290,4279,2,Y,No,13,0
886,33,0,Travel_Rarely,147,Human Resources,2.0,3,Human Resources,1207.0,2.0,Male,99.0,3.0,1,Human Resources,3,Married,3600,8429,1,Y,No,13,1
887,41,1,Non-Travel,906,Research & Development,5.0,2,Life Sciences,1210.0,1.0,Male,95.0,2.0,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,0
888,30,0,Travel_Rarely,1329,Sales,29.0,4,Life Sciences,1211.0,3.0,Male,61.0,3.0,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,0
889,40,0,Travel_Frequently,1184,Sales,2.0,4,Medical,1212.0,2.0,Male,62.0,3.0,2,Sales Executive,2,Married,4327,25440,5,Y,No,12,0
890,50,0,Travel_Frequently,1421,Research & Development,2.0,3,Medical,1215.0,4.0,Female,30.0,3.0,4,Manager,1,Married,17856,9490,2,Y,No,22,2
891,28,0,Travel_Rarely,1179,Research & Development,19.0,4,Medical,1216.0,4.0,Male,78.0,2.0,1,Laboratory Technician,1,Married,3196,12449,1,Y,No,12,3
892,46,0,Travel_Rarely,1450,Research & Development,15.0,2,Life Sciences,1217.0,4.0,Male,52.0,3.0,5,Research Director,2,Married,19081,10849,5,Y,No,11,0
893,35,0,Travel_Rarely,1361,Sales,17.0,4,Life Sciences,1218.0,3.0,Male,94.0,3.0,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,1
894,24,1,Travel_Rarely,984,Research & Development,17.0,2,Life Sciences,1219.0,4.0,Female,97.0,3.0,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,0
895,33,0,Travel_Frequently,1146,Sales,25.0,3,Medical,1220.0,2.0,Female,82.0,3.0,2,Sales Executive,3,Married,4539,4905,1,Y,No,12,0
896,36,0,Travel_Rarely,917,Research & Development,6.0,4,Life Sciences,1221.0,3.0,Male,60.0,1.0,1,Laboratory Technician,3,Divorced,2741,6865,1,Y,No,14,1
897,30,0,Travel_Rarely,853,Research & Development,7.0,4,Life Sciences,1224.0,3.0,Male,49.0,3.0,2,Laboratory Technician,3,Divorced,3491,11309,1,Y,No,13,8
898,44,0,Travel_Rarely,200,Research & Development,29.0,4,Other,1225.0,4.0,Male,32.0,3.0,2,Research Scientist,4,Single,4541,7744,1,Y,No,25,13
899,20,0,Travel_Rarely,654,Sales,21.0,3,Marketing,1226.0,3.0,Male,43.0,4.0,1,Sales Representative,4,Single,2678,5050,1,Y,No,17,2
900,46,0,Travel_Rarely,150,Research & Development,2.0,4,Technical Degree,1228.0,4.0,Male,60.0,3.0,2,Manufacturing Director,4,Divorced,7379,17433,2,Y,No,11,1
901,42,0,Non-Travel,179,Human Resources,2.0,5,Medical,1231.0,4.0,Male,79.0,4.0,2,Human Resources,1,Married,6272,12858,7,Y,No,16,0
902,60,0,Travel_Rarely,696,Sales,7.0,4,Marketing,1233.0,2.0,Male,52.0,4.0,2,Sales Executive,4,Divorced,5220,10893,0,Y,Yes,18,1
903,32,0,Travel_Frequently,116,Research & Development,13.0,3,Other,1234.0,3.0,Female,77.0,2.0,1,Laboratory Technician,2,Married,2743,7331,1,Y,No,20,2
904,32,0,Travel_Frequently,1316,Research & Development,2.0,2,Life Sciences,1235.0,4.0,Female,38.0,3.0,2,Research Scientist,3,Single,4998,2338,4,Y,Yes,14,0
905,36,0,Travel_Rarely,363,Research & Development,1.0,3,Technical Degree,1237.0,3.0,Female,77.0,1.0,3,Manufacturing Director,1,Divorced,10252,4235,2,Y,Yes,21,7
906,33,0,Travel_Rarely,117,Research & Development,9.0,3,Medical,1238.0,1.0,Male,60.0,3.0,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,4
907,40,0,Travel_Rarely,107,Sales,10.0,3,Technical Degree,1239.0,2.0,Female,84.0,2.0,2,Sales Executive,2,Divorced,6852,11591,7,Y,No,12,1
908,25,0,Travel_Rarely,1356,Sales,10.0,4,Life Sciences,1240.0,3.0,Male,57.0,3.0,2,Sales Executive,4,Single,4950,20623,0,Y,No,14,1
909,30,0,Travel_Rarely,1465,Research & Development,1.0,3,Medical,1241.0,4.0,Male,63.0,3.0,1,Research Scientist,2,Married,3579,9369,0,Y,Yes,21,5
910,42,0,Travel_Frequently,458,Research & Development,26.0,5,Medical,1242.0,1.0,Female,60.0,3.0,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,0
911,35,0,Non-Travel,1212,Sales,8.0,2,Marketing,1243.0,3.0,Female,78.0,2.0,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,4
912,27,0,Travel_Rarely,1103,Research & Development,14.0,3,Life Sciences,1244.0,1.0,Male,42.0,3.0,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,6
913,54,0,Travel_Frequently,966,Research & Development,1.0,4,Life Sciences,1245.0,4.0,Female,53.0,3.0,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,1
914,44,0,Travel_Rarely,1117,Research & Development,2.0,1,Life Sciences,1246.0,1.0,Female,72.0,4.0,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,7
915,19,1,Non-Travel,504,Research & Development,10.0,3,Medical,1248.0,1.0,Female,96.0,2.0,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,0
916,29,0,Travel_Rarely,1010,Research & Development,1.0,3,Life Sciences,1249.0,1.0,Female,97.0,3.0,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,1
917,54,0,Travel_Rarely,685,Research & Development,3.0,3,Life Sciences,1250.0,4.0,Male,85.0,3.0,4,Research Director,4,Married,17779,23474,3,Y,No,14,0
918,31,0,Travel_Rarely,1332,Research & Development,11.0,2,Medical,1251.0,3.0,Male,80.0,3.0,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,0
919,31,0,Travel_Rarely,1062,Research & Development,24.0,3,Medical,1252.0,3.0,Female,96.0,2.0,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,1
920,59,0,Travel_Rarely,326,Sales,3.0,3,Life Sciences,1254.0,3.0,Female,48.0,2.0,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,0
921,43,0,Travel_Rarely,920,Research & Development,3.0,3,Life Sciences,1255.0,3.0,Male,96.0,1.0,5,Research Director,4,Married,19740,18625,3,Y,No,14,0
922,49,0,Travel_Rarely,1098,Research & Development,4.0,2,Medical,1256.0,1.0,Male,85.0,2.0,5,Manager,3,Married,18711,12124,2,Y,No,13,0
923,36,0,Travel_Frequently,469,Research & Development,3.0,3,Technical Degree,1257.0,3.0,Male,46.0,3.0,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,0
924,48,0,Travel_Rarely,969,Research & Development,2.0,2,Technical Degree,1258.0,4.0,Male,76.0,4.0,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,0
925,27,0,Travel_Rarely,1167,Research & Development,4.0,2,Life Sciences,1259.0,1.0,Male,76.0,3.0,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,0
926,29,0,Travel_Rarely,1329,Research & Development,7.0,3,Life Sciences,1260.0,3.0,Male,82.0,3.0,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,1
927,48,0,Travel_Rarely,715,Research & Development,1.0,3,Life Sciences,1263.0,4.0,Male,76.0,2.0,5,Research Director,4,Single,18265,8733,6,Y,No,12,0
928,29,0,Travel_Rarely,694,Research & Development,1.0,3,Life Sciences,1264.0,4.0,Female,87.0,2.0,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,1
929,34,0,Travel_Rarely,1320,Research & Development,20.0,3,Technical Degree,1265.0,3.0,Female,89.0,4.0,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,0
930,44,0,Travel_Rarely,1099,Sales,5.0,3,Marketing,1267.0,2.0,Male,88.0,3.0,5,Manager,2,Married,18213,8751,7,Y,No,11,3
931,33,0,Travel_Rarely,536,Sales,10.0,5,Marketing,1268.0,4.0,Male,82.0,4.0,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,0
932,19,0,Travel_Rarely,265,Research & Development,25.0,3,Life Sciences,1269.0,2.0,Female,57.0,4.0,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,0
933,23,0,Travel_Rarely,373,Research & Development,1.0,2,Life Sciences,1270.0,4.0,Male,47.0,3.0,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,0
934,25,1,Travel_Frequently,599,Sales,24.0,1,Life Sciences,1273.0,3.0,Male,73.0,1.0,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,1
935,26,0,Travel_Rarely,583,Research & Development,4.0,2,Life Sciences,1275.0,3.0,Male,53.0,3.0,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,2
936,45,1,Travel_Rarely,1449,Sales,2.0,3,Marketing,1277.0,1.0,Female,94.0,1.0,5,Manager,2,Single,18824,2493,2,Y,Yes,16,1
937,55,0,Non-Travel,177,Research & Development,8.0,1,Medical,1278.0,4.0,Male,37.0,2.0,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,15
938,21,1,Travel_Frequently,251,Research & Development,10.0,2,Life Sciences,1279.0,1.0,Female,45.0,2.0,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,2
939,46,0,Travel_Rarely,168,Sales,4.0,2,Marketing,1280.0,4.0,Female,33.0,2.0,5,Manager,2,Married,18789,9946,2,Y,No,14,0
940,34,0,Travel_Rarely,131,Sales,2.0,3,Marketing,1281.0,3.0,Female,86.0,3.0,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,0
941,51,0,Travel_Frequently,237,Sales,9.0,3,Life Sciences,1282.0,4.0,Male,83.0,3.0,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,11
942,59,0,Travel_Rarely,1429,Research & Development,18.0,4,Medical,1283.0,4.0,Male,67.0,3.0,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,5
943,34,0,Travel_Frequently,135,Research & Development,19.0,3,Medical,1285.0,3.0,Female,46.0,3.0,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,5
944,28,0,Travel_Frequently,791,Research & Development,1.0,4,Medical,1286.0,4.0,Male,44.0,3.0,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,0
945,44,0,Travel_Rarely,1199,Research & Development,4.0,2,Life Sciences,1288.0,3.0,Male,92.0,4.0,5,Manager,1,Divorced,19190,17477,1,Y,No,14,14
946,34,0,Travel_Frequently,648,Human Resources,11.0,3,Life Sciences,1289.0,3.0,Male,56.0,2.0,2,Human Resources,2,Married,4490,21833,4,Y,No,11,1
947,35,0,Travel_Rarely,735,Research & Development,6.0,1,Life Sciences,1291.0,3.0,Male,66.0,3.0,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,2
948,42,0,Travel_Rarely,603,Research & Development,7.0,4,Medical,1292.0,2.0,Female,78.0,4.0,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,0
949,43,0,Travel_Rarely,531,Sales,4.0,4,Marketing,1293.0,4.0,Female,56.0,2.0,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,15
950,36,0,Travel_Rarely,429,Research & Development,2.0,4,Life Sciences,1294.0,3.0,Female,53.0,3.0,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,5
951,44,1,Travel_Rarely,621,Research & Development,15.0,3,Medical,1295.0,1.0,Female,73.0,3.0,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,0
952,28,0,Travel_Frequently,193,Research & Development,2.0,3,Life Sciences,1296.0,4.0,Male,52.0,2.0,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,2
953,51,0,Travel_Frequently,968,Research & Development,6.0,2,Medical,1297.0,2.0,Female,40.0,2.0,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,7
954,51,0,Travel_Frequently,968,Research & Development,6.0,2,Medical,1297.0,2.0,Female,40.0,2.0,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,7
955,30,0,Non-Travel,879,Research & Development,9.0,2,Medical,1298.0,3.0,Female,72.0,3.0,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,1
956,29,1,Travel_Rarely,806,Research & Development,7.0,3,Technical Degree,1299.0,2.0,Female,39.0,3.0,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,7
957,28,0,Travel_Rarely,640,Research & Development,1.0,3,Technical Degree,1301.0,4.0,Male,84.0,3.0,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,1
958,25,0,Travel_Rarely,266,Research & Development,1.0,3,Medical,1303.0,4.0,Female,40.0,3.0,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,2
959,32,0,Travel_Rarely,604,Sales,8.0,3,Medical,1304.0,3.0,Male,56.0,4.0,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,0
960,45,0,Travel_Frequently,364,Research & Development,25.0,3,Medical,1306.0,2.0,Female,83.0,3.0,5,Manager,2,Single,18061,13035,3,Y,No,22,0
961,39,0,Travel_Rarely,412,Research & Development,13.0,4,Medical,1307.0,3.0,Female,94.0,2.0,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,15
962,58,0,Travel_Rarely,848,Research & Development,23.0,4,Life Sciences,1308.0,1.0,Male,88.0,3.0,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,2
963,32,1,Travel_Rarely,1089,Research & Development,7.0,2,Life Sciences,1309.0,4.0,Male,79.0,3.0,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,1
964,39,1,Travel_Rarely,360,Research & Development,23.0,3,Medical,1310.0,3.0,Male,93.0,3.0,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,0
965,30,0,Travel_Rarely,1138,Research & Development,6.0,3,Technical Degree,1311.0,1.0,Female,48.0,2.0,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,6
966,36,0,Travel_Rarely,325,Research & Development,10.0,4,Technical Degree,1312.0,4.0,Female,63.0,3.0,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,1
967,46,0,Travel_Rarely,991,Human Resources,1.0,2,Life Sciences,1314.0,4.0,Female,44.0,3.0,1,Human Resources,1,Single,3423,22957,6,Y,No,12,5
968,28,0,Non-Travel,1476,Research & Development,1.0,3,Life Sciences,1315.0,3.0,Female,55.0,1.0,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,7
969,50,0,Travel_Rarely,1322,Research & Development,28.0,3,Life Sciences,1317.0,4.0,Female,43.0,3.0,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,1
970,40,1,Travel_Rarely,299,Sales,25.0,4,Marketing,1318.0,4.0,Male,57.0,2.0,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,1
971,52,1,Travel_Rarely,1030,Sales,5.0,3,Life Sciences,1319.0,2.0,Male,64.0,3.0,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,7
972,30,0,Travel_Rarely,634,Research & Development,17.0,4,Medical,1321.0,2.0,Female,95.0,3.0,3,Manager,1,Married,11916,25927,1,Y,Yes,23,0
973,39,0,Travel_Rarely,524,Research & Development,18.0,2,Life Sciences,1322.0,1.0,Male,32.0,3.0,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,1
974,31,0,Non-Travel,587,Sales,2.0,4,Life Sciences,1324.0,4.0,Female,57.0,3.0,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,9
975,41,0,Non-Travel,256,Sales,10.0,2,Medical,1329.0,3.0,Male,40.0,1.0,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,11
976,31,1,Travel_Frequently,1060,Sales,1.0,3,Life Sciences,1331.0,4.0,Female,54.0,3.0,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,2
977,44,1,Travel_Rarely,935,Research & Development,3.0,3,Life Sciences,1333.0,1.0,Male,89.0,3.0,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,1
978,42,0,Non-Travel,495,Research & Development,2.0,1,Life Sciences,1334.0,3.0,Male,37.0,3.0,4,Manager,3,Married,17861,26582,0,Y,Yes,13,2
979,55,0,Travel_Rarely,282,Research & Development,2.0,2,Medical,1336.0,4.0,Female,58.0,1.0,5,Manager,3,Married,19187,6992,4,Y,No,14,9
980,56,0,Travel_Rarely,206,Human Resources,8.0,4,Life Sciences,1338.0,4.0,Male,99.0,3.0,5,Manager,2,Single,19717,4022,6,Y,No,14,7
981,40,0,Non-Travel,458,Research & Development,16.0,2,Life Sciences,1340.0,3.0,Male,74.0,3.0,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,0
982,34,0,Travel_Rarely,943,Research & Development,9.0,3,Life Sciences,1344.0,4.0,Male,86.0,3.0,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,1
983,40,0,Travel_Rarely,523,Research & Development,2.0,3,Life Sciences,1346.0,3.0,Male,98.0,3.0,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,8
984,41,0,Travel_Frequently,1018,Sales,1.0,3,Marketing,1349.0,3.0,Female,66.0,3.0,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,1
985,35,0,Travel_Frequently,482,Research & Development,4.0,4,Life Sciences,1350.0,3.0,Male,87.0,3.0,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,1
986,51,0,Travel_Rarely,770,Human Resources,5.0,3,Life Sciences,1352.0,3.0,Male,84.0,3.0,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,0
987,38,0,Travel_Rarely,1009,Sales,2.0,2,Life Sciences,1355.0,2.0,Female,31.0,3.0,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,1
988,34,0,Travel_Rarely,507,Sales,15.0,2,Medical,1356.0,3.0,Female,66.0,3.0,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,9
989,25,0,Travel_Rarely,882,Research & Development,19.0,1,Medical,1358.0,4.0,Male,67.0,3.0,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,1
990,58,1,Travel_Rarely,601,Research & Development,7.0,4,Medical,1360.0,3.0,Female,53.0,2.0,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,5
991,40,0,Travel_Rarely,329,Research & Development,1.0,4,Life Sciences,1361.0,2.0,Male,88.0,3.0,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,0
992,36,0,Travel_Frequently,607,Sales,7.0,3,Marketing,1362.0,1.0,Female,83.0,4.0,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,6
993,48,0,Travel_Rarely,855,Research & Development,4.0,3,Life Sciences,1363.0,4.0,Male,54.0,3.0,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,0
994,27,0,Travel_Rarely,1291,Sales,11.0,3,Medical,1364.0,3.0,Female,98.0,4.0,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,0
995,51,0,Travel_Rarely,1405,Research & Development,11.0,2,Technical Degree,1367.0,4.0,Female,82.0,2.0,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,0
996,18,0,Non-Travel,1124,Research & Development,1.0,3,Life Sciences,1368.0,4.0,Female,97.0,3.0,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,0
997,35,0,Travel_Rarely,817,Research & Development,1.0,3,Medical,1369.0,4.0,Female,60.0,2.0,2,Laboratory Technician,4,Married,5363,10846,0,Y,No,12,0
998,27,0,Travel_Frequently,793,Sales,2.0,1,Life Sciences,1371.0,4.0,Male,43.0,1.0,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,0
999,55,1,Travel_Rarely,267,Sales,13.0,4,Marketing,1372.0,1.0,Male,85.0,4.0,4,Sales Executive,3,Single,13695,9277,6,Y,Yes,17,3
1000,56,0,Travel_Rarely,1369,Research & Development,23.0,3,Life Sciences,1373.0,4.0,Male,68.0,3.0,4,Manufacturing Director,2,Married,13402,18235,4,Y,Yes,12,15
1001,34,0,Non-Travel,999,Research & Development,26.0,1,Technical Degree,1374.0,1.0,Female,92.0,2.0,1,Research Scientist,3,Divorced,2029,15891,1,Y,No,20,0
1002,40,0,Travel_Rarely,1202,Research & Development,2.0,1,Medical,1375.0,2.0,Female,89.0,4.0,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,11
1003,34,0,Travel_Rarely,285,Research & Development,29.0,3,Medical,1377.0,2.0,Male,86.0,3.0,2,Laboratory Technician,3,Married,5429,17491,4,Y,No,13,7
1004,31,1,Travel_Frequently,703,Sales,2.0,3,Life Sciences,1379.0,3.0,Female,90.0,2.0,1,Sales Representative,4,Single,2785,11882,7,Y,No,14,0
1005,35,1,Travel_Frequently,662,Sales,18.0,4,Marketing,1380.0,4.0,Female,67.0,3.0,2,Sales Executive,3,Married,4614,23288,0,Y,Yes,18,3
1006,38,0,Travel_Frequently,693,Research & Development,7.0,3,Life Sciences,1382.0,4.0,Male,57.0,4.0,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,0
1007,34,0,Travel_Rarely,404,Research & Development,2.0,4,Technical Degree,1383.0,3.0,Female,98.0,3.0,2,Healthcare Representative,4,Single,6687,6163,1,Y,No,11,4
1008,28,0,Travel_Rarely,736,Sales,26.0,3,Life Sciences,1387.0,3.0,Male,48.0,2.0,2,Sales Executive,1,Married,4724,24232,1,Y,No,11,0
1009,31,1,Travel_Rarely,330,Research & Development,22.0,4,Medical,1389.0,4.0,Male,98.0,3.0,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,6
1010,39,0,Travel_Rarely,1498,Sales,21.0,4,Life Sciences,1390.0,1.0,Male,44.0,2.0,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,1
1011,51,0,Travel_Frequently,541,Sales,2.0,3,Marketing,1391.0,2.0,Male,52.0,3.0,3,Sales Executive,2,Married,10596,15395,2,Y,No,11,3
1012,41,0,Travel_Frequently,1200,Research & Development,22.0,3,Life Sciences,1392.0,4.0,Female,75.0,3.0,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3
1013,37,0,Travel_Rarely,1439,Research & Development,4.0,1,Life Sciences,1394.0,3.0,Male,54.0,3.0,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,1
1014,33,0,Travel_Frequently,1111,Sales,5.0,1,Life Sciences,1395.0,2.0,Male,61.0,3.0,2,Sales Executive,4,Married,9998,19293,6,Y,No,13,1
1015,32,0,Travel_Rarely,499,Sales,2.0,1,Marketing,1396.0,3.0,Male,36.0,3.0,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,1
1016,39,0,Non-Travel,1485,Research & Development,25.0,2,Life Sciences,1397.0,3.0,Male,71.0,3.0,3,Healthcare Representative,3,Married,10920,3449,3,Y,No,21,0
1017,25,0,Travel_Rarely,1372,Sales,18.0,1,Life Sciences,1399.0,1.0,Male,93.0,4.0,2,Sales Executive,3,Married,6232,12477,2,Y,No,11,1
1018,52,0,Travel_Frequently,322,Research & Development,28.0,2,Medical,1401.0,4.0,Female,59.0,4.0,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,0
1019,43,0,Travel_Rarely,930,Research & Development,6.0,3,Medical,1402.0,1.0,Female,73.0,2.0,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,1
1020,27,0,Travel_Rarely,205,Sales,10.0,3,Marketing,1403.0,4.0,Female,98.0,2.0,2,Sales Executive,4,Married,5769,7100,1,Y,Yes,11,4
1021,27,1,Travel_Rarely,135,Research & Development,17.0,4,Life Sciences,1405.0,4.0,Female,51.0,3.0,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,7
1022,26,0,Travel_Rarely,683,Research & Development,2.0,1,Medical,1407.0,1.0,Male,36.0,2.0,1,Research Scientist,4,Single,3904,4050,0,Y,No,12,1
1023,42,0,Travel_Rarely,1147,Human Resources,10.0,3,Human Resources,1408.0,3.0,Female,31.0,3.0,4,Manager,1,Married,16799,16616,0,Y,No,14,0
1024,52,0,Travel_Rarely,258,Research & Development,8.0,4,Other,1409.0,3.0,Female,54.0,3.0,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,0
1025,52,0,Travel_Rarely,258,Research & Development,8.0,4,Other,1409.0,3.0,Female,54.0,3.0,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,0
1026,52,0,Travel_Rarely,258,Research & Development,8.0,4,Other,1409.0,3.0,Female,54.0,3.0,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,0
1027,37,0,Travel_Rarely,1462,Research & Development,11.0,3,Medical,1411.0,1.0,Female,94.0,3.0,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,0
1028,35,0,Travel_Frequently,200,Research & Development,18.0,2,Life Sciences,1412.0,3.0,Male,60.0,3.0,3,Manufacturing Director,4,Single,9362,19944,2,Y,No,11,2
1029,25,0,Travel_Rarely,949,Research & Development,1.0,3,Technical Degree,1415.0,1.0,Male,81.0,3.0,1,Laboratory Technician,4,Married,3229,4910,4,Y,No,11,0
1030,26,0,Travel_Rarely,652,Research & Development,7.0,3,Other,1417.0,3.0,Male,100.0,4.0,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,0
1031,29,0,Travel_Rarely,332,Human Resources,17.0,3,Other,1419.0,2.0,Male,51.0,2.0,3,Human Resources,1,Single,7988,9769,1,Y,No,13,0
1032,49,1,Travel_Frequently,1475,Research & Development,28.0,2,Life Sciences,1420.0,1.0,Male,97.0,2.0,2,Laboratory Technician,1,Single,4284,22710,3,Y,No,20,1
1033,29,1,Travel_Frequently,337,Research & Development,14.0,1,Other,1421.0,3.0,Female,84.0,3.0,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,7
1034,54,0,Travel_Rarely,971,Research & Development,1.0,3,Medical,1422.0,4.0,Female,54.0,3.0,4,Research Director,4,Single,17328,5652,6,Y,No,19,12
