Customer_Requested_Delivery_Date,Confirmed_Delivery_Date,Product_Code,Consignee_Code,Planned_Shipment_Date,Shipment_Date,Destination_Code,Order_Entry_Date,Order_Number,Department_Code,Manufacturing_Plant_Code,Transportation_Vehicle_Code,Order_Size_LBS,Delivery_Date
2022-03-01,2022-03-01,86286,452549,2022-02-15,2022-02-15,Toronto,2022-02-06,12731836,A62,Bismarck,OJ9,6760.8394,2022-03-08
2022-03-06,2022-03-06,92994,452549,2022-02-20,2022-02-21,Dallas,2022-02-07,12732334,A62,Bismarck,OJ9,6390.7417000000005,2022-03-13
2022-03-06,2022-03-06,92994,452549,2022-02-20,2022-02-20,Toronto,2022-02-07,12732352,A62,Bismarck,OJ9,6387.8275,2022-03-13
2022-02-26,2022-02-26,92994,452549,2022-02-12,2022-02-13,Dallas,2022-02-07,12732332,A62,Bismarck,OJ9,6702.5563,2022-03-05
2022-02-26,2022-02-26,92994,452549,2022-02-12,2022-02-12,Toronto,2022-02-07,12732351,A62,Bismarck,OJ9,6418.4262,2022-03-05
2022-03-11,2022-03-11,92994,452549,2022-02-25,2022-02-26,Dallas,2022-02-07,12732335,A62,Bismarck,OJ9,6291.660400000001,2022-03-18
2022-03-11,2022-03-11,92994,452549,2022-02-25,2022-02-25,Toronto,2022-02-07,12732353,A62,Bismarck,OJ9,7095.9672,2022-03-18
2022-02-21,2022-02-24,67663,174757,2022-02-11,2022-02-12,Dallas,2022-02-08,12733812,A62,Bismarck,OJ9,6252.303199999999,2022-03-03
2022-02-21,2022-02-24,67663,174757,2022-02-11,2022-02-11,Toronto,2022-02-08,12733842,A62,Bismarck,OJ9,6282.0446,2022-03-03
2022-02-22,2022-02-24,102343,174757,2022-02-11,2022-02-12,Dallas,2022-02-08,12733810,A62,Bismarck,OJ9,6392.1988,2022-03-03
2022-02-22,2022-02-24,102343,174757,2022-02-11,2022-02-11,Toronto,2022-02-08,12733841,A62,Bismarck,OJ9,6457.7672999999995,2022-03-03
2022-02-21,2022-02-24,102343,174757,2022-02-11,2022-02-12,Dallas,2022-02-08,12733804,A62,Bismarck,OJ9,6414.0549,2022-03-03
2022-02-21,2022-02-24,102343,174757,2022-02-11,2022-02-11,Toronto,2022-02-08,12733840,A62,Bismarck,OJ9,6431.5399,2022-03-03
2022-03-13,2022-03-13,86285,577370,2022-03-01,2022-03-01,Toronto,2022-02-12,12736762,A62,Bismarck,OJ9,6298.9457999999995,2022-03-20
2022-03-18,2022-03-18,86285,577370,2022-03-08,2022-03-04,Dallas,2022-02-12,12736756,A62,Bismarck,OJ9,6428.6257,2022-03-25
2022-02-25,2022-02-25,92979,453619,2022-02-15,2022-02-15,Toronto,2022-02-12,12736761,A62,Bismarck,OJ9,6472.338000000001,2022-03-04
2022-02-25,2022-02-25,92979,453619,2022-02-15,2022-02-18,Dallas,2022-02-12,12736754,A62,Bismarck,OJ9,6456.3102,2022-03-04
2022-02-25,2022-02-25,92979,453619,2022-02-15,2022-02-15,Toronto,2022-02-12,12737386,A62,Bismarck,OJ9,6400.9412,2022-03-04
2022-02-25,2022-02-25,92979,453619,2022-02-15,2022-02-18,Dallas,2022-02-12,12737375,A62,Bismarck,OJ9,6319.3449,2022-03-04
2022-02-20,2022-02-23,13583,328298,2022-02-15,2022-02-15,Toronto,2022-02-12,12737946,A62,Bismarck,OJ9,6444.6536,2022-03-02
2022-02-20,2022-02-23,13583,328298,2022-02-15,2022-02-15,Toronto,2022-02-12,12737949,A62,Bismarck,OJ9,6454.8531,2022-03-02
2022-02-25,2022-02-26,92994,723418,2022-02-14,2022-02-15,Dallas,2022-02-12,12738138,A62,Bismarck,OJ9,7059.5402,2022-03-05
2022-02-26,2022-02-26,92994,723418,2022-02-14,2022-02-14,Toronto,2022-02-12,12738145,A62,Bismarck,OJ9,6463.7976,2022-03-05
2022-02-20,2022-02-23,13583,328298,2022-02-15,2022-02-15,Toronto,2022-02-12,12737944,A62,Bismarck,OJ9,6325.173199999999,2022-03-02
2022-03-10,2022-03-10,13583,445032,2022-02-28,2022-02-28,Toronto,2022-02-14,12741292,A62,Bismarck,OJ9,6492.737099999999,2022-03-17
2022-03-17,2022-03-17,13583,545167,2022-02-25,2022-02-25,Toronto,2022-02-14,12741207,A62,Bismarck,OJ9,6355.7718,2022-03-24
2022-03-03,2022-03-03,86282,387066,2022-02-18,2022-02-18,Toronto,2022-02-15,12742529,A62,Bismarck,OJ9,6392.1988,2022-03-10
2022-03-04,2022-03-06,242053,174757,2022-02-21,2022-02-22,Dallas,2022-02-15,12742573,A62,Bismarck,OJ9,6389.2846,2022-03-13
2022-03-04,2022-03-06,242053,174757,2022-02-21,2022-02-21,Toronto,2022-02-15,12742585,A62,Bismarck,OJ9,6363.0572,2022-03-13
2022-03-03,2022-03-11,67663,174757,2022-02-26,2022-02-27,Dallas,2022-02-15,12742565,A62,Bismarck,OJ9,6449.0248,2022-03-18
2022-03-11,2022-03-11,67663,174757,2022-02-26,2022-02-26,Toronto,2022-02-15,12742583,A62,Bismarck,OJ9,6374.7138,2022-03-18
2022-03-04,2022-03-04,92994,197018,2022-02-18,2022-02-18,Toronto,2022-02-15,12742555,A62,Bismarck,OJ9,6523.3357,2022-03-11
2022-03-03,2022-03-05,102343,141526,2022-02-20,2022-02-21,Dallas,2022-02-15,12741642,A62,Bismarck,OJ9,6383.4563,2022-03-12
2022-03-03,2022-03-05,102343,141526,2022-02-20,2022-02-20,Toronto,2022-02-15,12741661,A62,Bismarck,OJ9,6363.0572,2022-03-12
2022-03-03,2022-03-10,102343,174757,2022-02-25,2022-02-26,Dallas,2022-02-15,12742568,A62,Bismarck,OJ9,6341.2011,2022-03-17
2022-03-10,2022-03-10,102343,174757,2022-02-25,2022-02-25,Toronto,2022-02-15,12742584,A62,Bismarck,OJ9,6386.370500000001,2022-03-17
2022-03-03,2022-03-05,67663,141526,2022-02-20,2022-02-21,Dallas,2022-02-15,12741636,A62,Bismarck,OJ9,6363.0572,2022-03-12
2022-03-03,2022-03-05,67663,141526,2022-02-20,2022-02-20,Toronto,2022-02-15,12741660,A62,Bismarck,OJ9,4300.9369,2022-03-12
2022-03-15,2022-03-15,92994,197018,2022-03-01,2022-03-04,Dallas,2022-02-15,12742542,A62,Bismarck,OJ9,6290.203399999999,2022-03-22
2022-03-15,2022-03-15,92994,197018,2022-03-01,2022-03-01,Toronto,2022-02-15,12742556,A62,Bismarck,OJ9,7088.6818,2022-03-22
2022-03-07,2022-03-04,102343,141526,2022-02-19,2022-02-20,Dallas,2022-02-18,12743309,A62,Bismarck,OJ9,6489.823,2022-03-11
2022-03-06,2022-03-11,67663,141526,2022-02-26,2022-02-27,Dallas,2022-02-18,12743293,A62,Bismarck,OJ9,7106.166700000001,2022-03-18
2022-03-11,2022-03-11,67663,141526,2022-02-26,2022-02-26,Toronto,2022-02-18,12743323,A62,Bismarck,OJ9,7104.7096,2022-03-18
2022-03-01,2022-03-14,92979,453619,2022-03-04,2022-03-04,Toronto,2022-02-18,12743280,A62,Bismarck,OJ9,6115.1623,2022-03-21
2022-03-01,2022-03-14,92979,453619,2022-03-04,2022-03-05,Dallas,2022-02-18,12743260,A62,Bismarck,OJ9,6151.512900000001,2022-03-21
2022-03-09,2022-03-09,242053,174757,2022-02-22,2022-02-25,Dallas,2022-02-19,12744854,A62,Bismarck,OJ9,6355.7718,2022-03-16
2022-03-09,2022-03-09,242053,174757,2022-02-22,2022-02-22,Toronto,2022-02-19,12744868,A62,Bismarck,OJ9,6427.1686,2022-03-16
2022-03-19,2022-03-19,67663,174757,2022-03-06,2022-03-06,Toronto,2022-02-19,12744866,A62,Bismarck,OJ9,6285.8321,2022-03-26
2022-03-09,2022-03-13,102343,174757,2022-02-28,2022-03-01,Dallas,2022-02-19,12744820,A62,Bismarck,OJ9,7074.111,2022-03-20
2022-03-13,2022-03-13,102343,174757,2022-02-28,2022-02-28,Toronto,2022-02-19,12744831,A62,Bismarck,OJ9,6259.6047,2022-03-20
2022-03-08,2022-03-09,92994,723418,2022-02-25,2022-02-25,Toronto,2022-02-20,12747911,A62,Bismarck,OJ9,6469.423900000001,2022-03-16
2022-03-08,2022-03-10,92994,723418,2022-02-26,2022-02-27,Dallas,2022-02-20,12747892,A62,Bismarck,OJ9,6303.3171,2022-03-17
2022-03-08,2022-03-10,92994,723418,2022-02-26,2022-02-26,Toronto,2022-02-20,12747912,A62,Bismarck,OJ9,6409.6837000000005,2022-03-17
2022-03-12,2022-03-19,67663,141526,2022-03-06,2022-03-07,Dallas,2022-02-22,12751333,A62,Bismarck,OJ9,6379.0851,2022-03-26
2022-03-19,2022-03-19,67663,141526,2022-03-06,2022-03-06,Toronto,2022-02-22,12751335,A62,Bismarck,OJ9,6379.0851,2022-03-26
2022-03-10,2022-03-10,102343,141526,2022-02-25,2022-02-26,Dallas,2022-02-22,12751321,A62,Bismarck,OJ9,6412.597900000001,2022-03-17
2022-03-10,2022-03-10,102343,141526,2022-02-25,2022-02-25,Toronto,2022-02-22,12751332,A62,Bismarck,OJ9,6842.4357,2022-03-17
2022-03-10,2022-03-10,102343,141526,2022-02-25,2022-02-26,Dallas,2022-02-22,12751324,A62,Bismarck,OJ9,6845.3499,2022-03-17
2022-03-10,2022-03-10,102343,141526,2022-02-25,2022-02-25,Toronto,2022-02-22,12751334,A62,Bismarck,OJ9,6421.340300000001,2022-03-17
2022-03-05,2022-03-11,102343,174757,2022-02-25,2022-02-26,Dallas,2022-02-22,12750325,A62,Bismarck,OJ9,6483.9947,2022-03-18
2022-03-05,2022-03-11,102343,174757,2022-02-25,2022-02-25,Toronto,2022-02-22,12750352,A62,Bismarck,OJ9,6332.4586,2022-03-18
2022-03-10,2022-03-11,102343,141526,2022-02-26,2022-02-27,Dallas,2022-02-22,12751317,A62,Bismarck,OJ9,6309.1454,2022-03-18
2022-03-10,2022-03-11,102343,141526,2022-02-26,2022-02-26,Toronto,2022-02-22,12751331,A62,Bismarck,OJ9,6215.8924,2022-03-18
2022-03-12,2022-03-21,67663,141526,2022-03-08,2022-03-11,Dallas,2022-02-22,12751338,A62,Bismarck,OJ9,6411.1408,2022-03-28
2022-03-21,2022-03-21,67663,141526,2022-03-08,2022-03-08,Toronto,2022-02-22,12751382,A62,Bismarck,OJ9,6266.8901000000005,2022-03-28
2022-02-28,2022-03-11,13165,710715,2022-02-27,2022-02-27,Toronto,2022-02-22,12750556,A62,Bismarck,OJ9,6278.546700000001,2022-03-18
2022-02-28,2022-03-11,13501,710715,2022-02-27,2022-02-27,Toronto,2022-02-22,12750572,A62,Bismarck,OJ9,6501.4796,2022-03-18
2022-02-28,2022-03-11,13501,710715,2022-02-27,2022-02-27,Toronto,2022-02-22,12750598,A62,Bismarck,OJ9,6441.7393999999995,2022-03-18
2022-02-28,2022-03-11,13501,710715,2022-02-27,2022-02-27,Toronto,2022-02-22,12750606,A62,Bismarck,OJ9,6414.0549,2022-03-18
2022-03-13,2022-03-11,67663,174757,2022-02-25,2022-02-26,Dallas,2022-02-22,12750324,A62,Bismarck,OJ9,6412.597900000001,2022-03-18
2022-03-13,2022-03-11,67663,174757,2022-02-25,2022-02-25,Toronto,2022-02-22,12750351,A62,Bismarck,OJ9,6457.7672999999995,2022-03-18
2022-03-14,2022-03-14,92979,453619,2022-03-04,2022-03-04,Toronto,2022-02-22,12750981,A62,Bismarck,OJ9,6363.0572,2022-03-21
2022-03-14,2022-03-14,92979,453619,2022-03-04,2022-03-05,Dallas,2022-02-22,12750952,A62,Bismarck,OJ9,6403.8554,2022-03-21
2022-04-09,2022-04-09,21932,453080,2022-03-27,2022-03-27,Toronto,2022-02-25,12752371,A62,Bismarck,OJ9,6232.475600000001,2022-04-16
2022-04-11,2022-04-10,21932,445893,2022-03-27,2022-03-27,Toronto,2022-02-25,12752362,A62,Bismarck,OJ9,6389.2846,2022-04-17
2022-04-12,2022-04-11,21932,453080,2022-03-27,2022-03-27,Toronto,2022-02-25,12752375,A62,Bismarck,OJ9,7151.3361,2022-04-18
2022-03-11,2022-03-13,102343,141526,2022-02-28,2022-03-01,Dallas,2022-02-25,12752039,A62,Bismarck,OJ9,6465.0526,2022-03-20
2022-03-12,2022-03-13,102343,141526,2022-02-28,2022-02-28,Toronto,2022-02-25,12752080,A62,Bismarck,OJ9,6285.8321,2022-03-20
2022-03-18,2022-03-20,102343,449502,2022-03-01,2022-03-01,Toronto,2022-02-25,1186749,A62,Bismarck,OJ9,6980.8581,2022-03-27
2022-03-13,2022-03-15,13583,133839,2022-02-28,2022-02-28,Toronto,2022-02-25,12753058,A62,Bismarck,OJ9,6406.769499999999,2022-03-22
2022-02-28,2022-03-13,13583,710715,2022-02-28,2022-02-28,Toronto,2022-02-25,12753111,A62,Bismarck,OJ9,6319.3449,2022-03-20
2022-04-04,2022-04-04,21932,445893,2022-03-21,2022-03-21,Toronto,2022-02-25,12752356,A62,Bismarck,OJ9,6412.597900000001,2022-04-11
2022-04-08,2022-04-08,21932,445893,2022-03-25,2022-03-25,Toronto,2022-02-25,12752359,A62,Bismarck,OJ9,6402.3983,2022-04-15
2022-03-23,2022-03-23,92994,723422,2022-03-11,2022-03-12,Dallas,2022-02-26,12754073,A62,Bismarck,OJ9,6432.996899999999,2022-03-30
2022-03-23,2022-03-23,92994,723422,2022-03-11,2022-03-11,Toronto,2022-02-26,12754142,A62,Bismarck,OJ9,6345.5723,2022-03-30
2022-03-29,2022-03-29,86282,452549,2022-03-15,2022-03-18,Dallas,2022-02-26,12753910,A62,Bismarck,OJ9,6424.2545,2022-04-05
2022-03-29,2022-03-29,86282,452549,2022-03-15,2022-03-15,Toronto,2022-02-26,12753994,A62,Bismarck,OJ9,6406.769499999999,2022-04-05
2022-03-18,2022-03-18,86285,452549,2022-03-04,2022-03-04,Toronto,2022-02-26,12753992,A62,Bismarck,OJ9,7136.7654,2022-03-25
2022-03-18,2022-03-18,86285,452549,2022-03-04,2022-03-04,Toronto,2022-02-26,12753995,A62,Bismarck,OJ9,6441.7393999999995,2022-03-25
2022-03-18,2022-03-18,86285,723423,2022-03-06,2022-03-07,Dallas,2022-02-26,12755297,A62,Bismarck,OJ9,6399.484200000001,2022-03-25
2022-03-18,2022-03-18,86285,723423,2022-03-06,2022-03-06,Toronto,2022-02-26,12755318,A62,Bismarck,OJ9,6364.514300000001,2022-03-25
2022-03-20,2022-03-20,86285,723422,2022-03-08,2022-03-11,Dallas,2022-02-26,12754099,A62,Bismarck,OJ9,6326.630300000001,2022-03-27
2022-03-20,2022-03-20,86285,723422,2022-03-08,2022-03-08,Toronto,2022-02-26,12754151,A62,Bismarck,OJ9,6304.7741000000005,2022-03-27
2022-03-28,2022-03-28,86285,452549,2022-03-14,2022-03-15,Dallas,2022-02-26,12753909,A62,Bismarck,OJ9,6278.546700000001,2022-04-04
2022-03-28,2022-03-28,86285,452549,2022-03-14,2022-03-14,Toronto,2022-02-26,12753993,A62,Bismarck,OJ9,6309.1454,2022-04-04
2022-03-13,2022-03-14,242053,174757,2022-03-01,2022-03-04,Dallas,2022-02-26,12753930,A62,Bismarck,OJ9,6282.918000000001,2022-03-21
2022-03-13,2022-03-14,242053,174757,2022-03-01,2022-03-01,Toronto,2022-02-26,12753999,A62,Bismarck,OJ9,6281.4609,2022-03-21
2022-03-19,2022-03-19,67663,174757,2022-03-06,2022-03-07,Dallas,2022-02-26,12754065,A62,Bismarck,OJ9,6293.1175,2022-03-26
2022-03-19,2022-03-19,67663,174757,2022-03-06,2022-03-06,Toronto,2022-02-26,12754137,A62,Bismarck,OJ9,6297.4887,2022-03-26
2022-03-29,2022-03-29,92982,387066,2022-03-15,2022-03-18,Dallas,2022-02-26,12754037,A62,Bismarck,OJ9,6446.110600000001,2022-04-05
2022-03-29,2022-03-29,92982,387066,2022-03-15,2022-03-15,Toronto,2022-02-26,12754126,A62,Bismarck,OJ9,7078.4823,2022-04-05
2022-03-25,2022-03-25,92982,197018,2022-03-11,2022-03-12,Dallas,2022-02-26,12753916,A62,Bismarck,OJ9,6418.4262,2022-04-01
2022-03-25,2022-03-25,92982,197018,2022-03-11,2022-03-11,Toronto,2022-02-26,12753997,A62,Bismarck,OJ9,6398.027099999999,2022-04-01
2022-03-25,2022-03-25,92982,723418,2022-03-13,2022-03-14,Dallas,2022-02-26,12754178,A62,Bismarck,OJ9,6398.027099999999,2022-04-01
2022-03-25,2022-03-25,92982,723418,2022-03-13,2022-03-13,Toronto,2022-02-26,12754232,A62,Bismarck,OJ9,6365.9714,2022-04-01
2022-03-15,2022-03-15,102343,141526,2022-03-01,2022-03-04,Dallas,2022-02-26,12754110,A62,Bismarck,OJ9,6314.9737000000005,2022-03-22
2022-03-15,2022-03-15,102343,141526,2022-03-01,2022-03-01,Toronto,2022-02-26,12754159,A62,Bismarck,OJ9,6432.996899999999,2022-03-22
2022-03-17,2022-03-17,102343,174757,2022-03-04,2022-03-06,Dallas,2022-02-26,12754040,A62,Bismarck,OJ9,6418.4262,2022-03-24
2022-03-17,2022-03-17,102343,174757,2022-03-04,2022-03-04,Toronto,2022-02-26,12754128,A62,Bismarck,OJ9,6400.9412,2022-03-24
2022-03-20,2022-03-20,67663,174757,2022-03-07,2022-03-08,Dallas,2022-02-26,12754069,A62,Bismarck,OJ9,6263.976,2022-03-27
2022-03-20,2022-03-20,67663,174757,2022-03-07,2022-03-07,Toronto,2022-02-26,12754138,A62,Bismarck,OJ9,6262.5189,2022-03-27
2022-02-28,2022-03-13,13583,488529,2022-02-28,2022-02-28,Toronto,2022-02-26,12755403,A62,Bismarck,OJ9,6472.338000000001,2022-03-20
2022-04-04,2022-04-17,92994,723418,2022-04-05,2022-04-08,Dallas,2022-02-26,12754165,A62,Bismarck,OJ9,6425.7116000000005,2022-04-24
2022-04-17,2022-04-17,92994,723418,2022-04-05,2022-04-05,Toronto,2022-02-26,12754224,A62,Bismarck,OJ9,6360.143100000001,2022-04-24
2022-03-24,2022-03-24,92994,723422,2022-03-12,2022-03-12,Toronto,2022-02-26,12754147,A62,Bismarck,OJ9,6405.9671,2022-03-31
2022-03-24,2022-03-24,92994,723422,2022-03-12,2022-03-12,Toronto,2022-02-26,12754140,A62,Bismarck,OJ9,6381.1826,2022-03-31
2022-02-28,2022-03-12,13583,923307,2022-02-28,2022-02-28,Toronto,2022-02-26,12755514,A62,Bismarck,OJ9,6275.6326,2022-03-19
2022-03-24,2022-03-24,92994,723422,2022-03-12,2022-03-12,Toronto,2022-02-26,12754144,A62,Bismarck,OJ9,6389.2846,2022-03-31
2022-03-24,2022-03-24,92994,723422,2022-03-12,2022-03-12,Toronto,2022-02-26,12754139,A62,Bismarck,OJ9,7116.366300000001,2022-03-31
2022-03-15,2022-03-15,92994,723418,2022-03-01,2022-03-04,Dallas,2022-02-26,12754105,A62,Bismarck,OJ9,7058.0832,2022-03-22
2022-03-15,2022-03-15,92994,723418,2022-03-01,2022-03-01,Toronto,2022-02-26,12754155,A62,Bismarck,OJ9,6389.2846,2022-03-22
2022-03-16,2022-03-16,92994,723422,2022-03-04,2022-03-04,Toronto,2022-02-26,12754133,A62,Bismarck,OJ9,6438.8253,2022-03-23
2022-04-04,2022-04-17,92994,723418,2022-04-05,2022-04-08,Dallas,2022-02-26,12754168,A62,Bismarck,OJ9,7088.6818,2022-04-24
2022-04-17,2022-04-17,92994,723418,2022-04-05,2022-04-05,Toronto,2022-02-26,12754227,A62,Bismarck,OJ9,6469.423900000001,2022-04-24
2022-03-24,2022-03-24,92994,723418,2022-03-12,2022-03-12,Toronto,2022-02-26,12754226,A62,Bismarck,OJ9,6296.0317000000005,2022-03-31
2022-03-16,2022-03-16,92994,723422,2022-03-04,2022-03-04,Toronto,2022-02-26,12754135,A62,Bismarck,OJ9,6280.0038,2022-03-23
2022-03-23,2022-03-23,92994,723422,2022-03-11,2022-03-12,Dallas,2022-02-26,12754091,A62,Bismarck,OJ9,7126.565799999999,2022-03-30
2022-03-23,2022-03-23,92994,723422,2022-03-11,2022-03-11,Toronto,2022-02-26,12754149,A62,Bismarck,OJ9,7133.8512,2022-03-30
2022-03-15,2022-03-15,92994,723418,2022-03-01,2022-03-04,Dallas,2022-02-26,12754101,A62,Bismarck,OJ9,6255.2335,2022-03-22
2022-03-15,2022-03-15,92994,723418,2022-03-01,2022-03-01,Toronto,2022-02-26,12754153,A62,Bismarck,OJ9,7094.5101,2022-03-22
2022-03-30,2022-03-30,92994,723418,2022-03-18,2022-03-18,Toronto,2022-02-26,12754158,A62,Bismarck,OJ9,6313.516600000001,2022-04-06
2022-03-18,2022-03-18,92994,197018,2022-03-04,2022-03-04,Toronto,2022-02-26,12753996,A62,Bismarck,OJ9,6418.4262,2022-03-25
2022-03-30,2022-03-30,92994,723418,2022-03-18,2022-03-18,Toronto,2022-02-26,12754162,A62,Bismarck,OJ9,7084.310600000001,2022-04-06
2022-03-15,2022-03-15,92994,723418,2022-03-01,2022-03-04,Dallas,2022-02-26,12754103,A62,Bismarck,OJ9,6383.4563,2022-03-22
2022-03-15,2022-03-15,92994,723418,2022-03-01,2022-03-01,Toronto,2022-02-26,12754154,A62,Bismarck,OJ9,7077.0252,2022-03-22
2022-04-04,2022-04-17,92994,723418,2022-04-05,2022-04-08,Dallas,2022-02-26,12754112,A62,Bismarck,OJ9,6271.2613,2022-04-24
2022-04-17,2022-04-17,92994,723418,2022-04-05,2022-04-05,Toronto,2022-02-26,12754160,A62,Bismarck,OJ9,6421.340300000001,2022-04-24
2022-03-21,2022-03-21,92994,452549,2022-03-07,2022-03-08,Dallas,2022-02-26,12753837,A62,Bismarck,OJ9,6377.628000000001,2022-03-28
2022-03-21,2022-03-21,92994,452549,2022-03-07,2022-03-07,Toronto,2022-02-26,12753851,A62,Bismarck,OJ9,6215.9526000000005,2022-03-28
2022-03-21,2022-03-21,92994,452549,2022-03-07,2022-03-08,Dallas,2022-02-26,12755323,A62,Bismarck,OJ9,6460.6814,2022-03-28
2022-03-21,2022-03-21,92994,452549,2022-03-07,2022-03-07,Toronto,2022-02-26,12755338,A62,Bismarck,OJ9,6281.4609,2022-03-28
2022-03-30,2022-03-30,92994,723418,2022-03-18,2022-03-18,Toronto,2022-02-26,12754161,A62,Bismarck,OJ9,6265.433000000001,2022-04-06
2022-03-25,2022-03-25,92994,197018,2022-03-11,2022-03-12,Dallas,2022-02-26,12753924,A62,Bismarck,OJ9,6408.226600000001,2022-04-01
2022-03-25,2022-03-25,92994,197018,2022-03-11,2022-03-11,Toronto,2022-02-26,12753998,A62,Bismarck,OJ9,6296.0317000000005,2022-04-01
2022-03-24,2022-03-24,92994,723418,2022-03-12,2022-03-12,Toronto,2022-02-26,12754231,A62,Bismarck,OJ9,6291.660400000001,2022-03-31
2022-03-24,2022-03-24,92994,723418,2022-03-12,2022-03-12,Toronto,2022-02-26,12754229,A62,Bismarck,OJ9,6352.8577000000005,2022-03-31
2022-03-16,2022-03-19,102343,174757,2022-03-06,2022-03-07,Dallas,2022-02-26,12754022,A62,Bismarck,OJ9,6204.2357999999995,2022-03-26
2022-03-19,2022-03-19,102343,174757,2022-03-06,2022-03-06,Toronto,2022-02-26,12754118,A62,Bismarck,OJ9,6434.454000000001,2022-03-26
2022-03-15,2022-03-19,102343,141526,2022-03-06,2022-03-06,Toronto,2022-02-26,12754163,A62,Bismarck,OJ9,5968.189200000001,2022-03-26
2022-03-15,2022-03-20,102343,141526,2022-03-07,2022-03-07,Dallas,2022-02-26,12754136,A62,Bismarck,OJ9,6278.546700000001,2022-03-27
2022-05-28,2022-05-28,86285,723422,2022-05-16,2022-05-16,Toronto,2022-02-26,12754148,A62,Bismarck,OJ9,6440.2823,2022-06-04
2022-06-11,2022-06-11,86285,197018,2022-05-28,2022-05-28,Toronto,2022-02-26,12754007,A62,Bismarck,OJ9,6419.883199999999,2022-06-18
2022-03-28,2022-03-28,86285,577370,2022-03-18,2022-03-19,Dallas,2022-02-27,12757055,A62,Bismarck,OJ9,6418.4262,2022-04-04
2022-03-28,2022-03-28,86285,577370,2022-03-18,2022-03-18,Toronto,2022-02-27,12757079,A62,Bismarck,OJ9,6415.512,2022-04-04
2022-03-14,2022-03-14,102343,141526,2022-03-01,2022-03-04,Dallas,2022-02-27,12755872,A62,Bismarck,OJ9,6419.883199999999,2022-03-21
2022-03-14,2022-03-14,102343,141526,2022-03-01,2022-03-01,Toronto,2022-02-27,12755888,A62,Bismarck,OJ9,6263.976,2022-03-21
2022-03-16,2022-03-16,92979,453619,2022-03-06,2022-03-07,Dallas,2022-02-27,12757280,A62,Bismarck,OJ9,6419.883199999999,2022-03-23
2022-03-16,2022-03-16,92979,453619,2022-03-06,2022-03-06,Toronto,2022-02-27,12757296,A62,Bismarck,OJ9,6415.512,2022-03-23
2022-03-16,2022-03-21,102343,141526,2022-03-08,2022-03-11,Dallas,2022-02-27,12755876,A62,Bismarck,OJ9,6437.3682,2022-03-28
2022-03-16,2022-03-21,102343,141526,2022-03-08,2022-03-08,Toronto,2022-02-27,12755890,A62,Bismarck,OJ9,6386.370500000001,2022-03-28
2022-03-12,2022-03-18,67663,141526,2022-03-05,2022-03-06,Dallas,2022-02-28,12757691,A62,Bismarck,OJ9,7177.5635,2022-03-25
2022-03-12,2022-03-18,67663,141526,2022-03-05,2022-03-05,Toronto,2022-02-28,12757716,A62,Bismarck,OJ9,6424.2545,2022-03-25
2022-03-18,2022-03-19,92994,387066,2022-03-06,2022-03-07,Dallas,2022-02-28,12759003,A62,Bismarck,OJ9,6447.5677000000005,2022-03-26
2022-03-18,2022-03-19,92994,387066,2022-03-06,2022-03-06,Toronto,2022-02-28,12759028,A62,Bismarck,OJ9,6405.3125,2022-03-26
2022-03-18,2022-03-19,92994,387066,2022-03-06,2022-03-07,Dallas,2022-02-28,12759002,A62,Bismarck,OJ9,6415.512,2022-03-26
2022-03-18,2022-03-19,92994,387066,2022-03-06,2022-03-06,Toronto,2022-02-28,12759027,A62,Bismarck,OJ9,6266.8901000000005,2022-03-26
2022-03-16,2022-03-16,92979,453619,2022-03-06,2022-03-07,Dallas,2022-02-28,12759051,A62,Bismarck,OJ9,7162.992700000001,2022-03-23
2022-03-16,2022-03-16,92979,453619,2022-03-06,2022-03-06,Toronto,2022-02-28,12759064,A62,Bismarck,OJ9,6271.2613,2022-03-23
2022-03-25,2022-03-31,102343,141526,2022-03-18,2022-03-19,Dallas,2022-02-28,12757695,A62,Bismarck,OJ9,6255.2335,2022-04-07
2022-03-31,2022-03-31,102343,141526,2022-03-18,2022-03-18,Toronto,2022-02-28,12757717,A62,Bismarck,OJ9,6268.3472,2022-04-07
2022-05-05,2022-05-09,92994,387066,2022-04-26,2022-04-26,Toronto,2022-02-28,12759029,A62,Bismarck,OJ9,6272.7184,2022-05-16
2022-05-05,2022-05-09,92994,387066,2022-04-26,2022-04-26,Toronto,2022-02-28,12759030,A62,Bismarck,OJ9,6438.8253,2022-05-16
2022-05-05,2022-05-09,92994,387066,2022-04-26,2022-04-26,Toronto,2022-02-28,12759031,A62,Bismarck,OJ9,6288.7463,2022-05-16
2022-03-19,2022-03-18,67663,141526,2022-03-06,2022-03-07,Dallas,2022-03-04,12761185,A62,Bismarck,OJ9,7103.2526,2022-03-25
2022-03-19,2022-03-18,67663,141526,2022-03-06,2022-03-06,Toronto,2022-03-04,12761209,A62,Bismarck,OJ9,7130.937,2022-03-25
2022-03-20,2022-03-26,67663,449502,2022-03-07,2022-03-07,Toronto,2022-03-04,1187542,A62,Bismarck,OJ9,6827.8649000000005,2022-04-02
2022-03-25,2022-03-25,67663,174757,2022-03-12,2022-03-12,Toronto,2022-03-04,12761305,A62,Bismarck,OJ9,5888.7972,2022-04-01
2022-04-11,2022-04-11,120567,698105,2022-03-25,2022-03-26,Dallas,2022-03-04,12761187,A62,Bismarck,OJ9,7094.5101,2022-04-18
