id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,open_acc,total_acc,total_pymnt,repay_fail
557104,717300,25000,25000,36 months,11.86,828.69,< 1 year,RENT,145000,10-Aug,Fully Paid,home_improvement,CA,5.19,10,29,26812.52186,0
611045,783599,3000,3000,36 months,10.36,97.31,10+ years,MORTGAGE,50000,10-Nov,Fully Paid,home_improvement,OH,20.78,5,16,3321.746165,0
824140,1032772,10000,10000,36 months,13.49,339.31,2 years,RENT,48000,11-Jul,Fully Paid,debt_consolidation,CO,24.43,12,21,11975.2136,0
475252,601492,8500,8500,36 months,12.53,284.47,3 years,RENT,42000,10-Jan,Fully Paid,credit_card,OH,21.97,7,16,10240.87446,0
385860,417778,10000,10000,36 months,11.89,331.64,1 year,RENT,45000,9-Mar,Fully Paid,debt_consolidation,CO,21.95,7,14,11866.41818,0
807799,1014412,16000,16000,36 months,13.99,546.77,3 years,RENT,50000,11-Jul,Charged Off,debt_consolidation,CA,16.75,12,25,5644.31,1
763283,963843,9000,9000,60 months,15.99,218.82,3 years,MORTGAGE,42000,11-May,Charged Off,other,SC,13.14,15,31,3068.82,1
647304,828167,4500,4500,36 months,6.17,137.25,5 years,RENT,36000,11-Jan,Fully Paid,major_purchase,CA,6.7,9,12,4620.320522,0
498979,640215,25000,25000,36 months,14.59,861.63,9 years,MORTGAGE,250000,10-Apr,Fully Paid,debt_consolidation,WA,22.72,13,34,26982.49954,0
390897,426377,10000,10000,36 months,16.32,353.14,10+ years,RENT,48000,9-Apr,Charged Off,debt_consolidation,MO,20.55,6,27,1763.85,1
840721,1051146,6400,6400,36 months,9.99,206.48,< 1 year,MORTGAGE,41000,11-Aug,Fully Paid,home_improvement,AL,18,14,25,7433.278487,0
843193,1053961,3600,3600,36 months,5.99,109.51,1 year,RENT,60000,11-Aug,Fully Paid,car,NC,12.54,12,33,3701.726688,0
997543,1222640,26400,26400,60 months,11.71,583.4,3 years,RENT,85000,11-Nov,Fully Paid,house,FL,9.66,6,36,30721.84543,0
884143,1099486,10000,10000,60 months,14.27,234.09,2 years,OWN,20400,11-Sep,Current,other,AZ,13.29,4,14,13600.58,0
1028145,1257730,16000,16000,60 months,16.77,395.67,10+ years,MORTGAGE,120000,11-Nov,Current,debt_consolidation,HI,16.44,8,25,21326.14,0
388319,421679,19000,19000,36 months,16.32,670.96,3 years,RENT,41604,9-Apr,Does not meet the credit policy. Status:Fully Paid,car,NV,17.16,8,12,19999.72487,0
602404,772939,16000,16000,36 months,14.09,547.55,10+ years,MORTGAGE,91000,10-Nov,Fully Paid,debt_consolidation,CT,15.7,9,49,18988.741,0
1002534,1228805,5000,5000,36 months,15.27,173.99,10+ years,MORTGAGE,54000,11-Oct,Charged Off,home_improvement,LA,14.71,7,17,4523.74,1
514895,665583,12500,8425,60 months,7.51,168.86,10+ years,RENT,37020,10-May,Fully Paid,other,OK,20.55,9,27,10115.76,0
735574,932331,10000,10000,36 months,7.66,311.8,3 years,MORTGAGE,60000,11-Apr,Fully Paid,credit_card,NC,16.08,12,19,11224.70068,0
793339,977036,25000,25000,60 months,22.48,697.32,< 1 year,MORTGAGE,95000,11-Jun,Fully Paid,credit_card,MD,15.89,11,29,34536.5598,0
758526,958697,13600,13600,36 months,9.99,438.77,5 years,RENT,57840,11-May,Fully Paid,debt_consolidation,NY,13.9,5,15,15795.71572,0
478076,606869,2500,2500,36 months,13.57,84.93,5 years,MORTGAGE,38500,10-Jan,Fully Paid,debt_consolidation,AL,13.5,5,13,2727.339954,0
680688,869566,5400,5400,36 months,7.29,167.46,n/a,MORTGAGE,62400,11-Feb,Fully Paid,car,AZ,23.85,16,23,6028.289524,0
837247,1047367,20000,20000,60 months,18.39,512.13,2 years,OWN,95000,11-Aug,Fully Paid,small_business,MI,15.03,12,22,28153.95465,0
476435,603518,2000,2000,36 months,12.53,66.94,3 years,RENT,62400,10-Jan,Fully Paid,other,NY,4.02,7,10,2409.647016,0
1034139,1264123,18000,18000,36 months,18.64,656.54,10+ years,RENT,180000,11-Dec,Fully Paid,debt_consolidation,FL,11.95,8,32,23677.45001,0
799594,1004800,25000,25000,36 months,10.59,813.63,4 years,MORTGAGE,70000,11-Jul,Fully Paid,debt_consolidation,KY,19.56,13,26,28251.56292,0
566017,728156,12000,12000,36 months,15.21,417.22,3 years,RENT,46800,10-Oct,Fully Paid,debt_consolidation,NY,20.04,5,7,14500.22831,0
646959,827743,7000,7000,60 months,15.57,168.64,6 years,RENT,90000,11-Jan,Fully Paid,credit_card,TX,2.72,7,15,10016.27,0
670888,857712,6000,6000,36 months,7.29,186.06,2 years,RENT,51000,11-Feb,Fully Paid,debt_consolidation,WV,10.54,6,17,6698.126837,0
371793,390046,5600,5600,36 months,13.79,190.83,< 1 year,RENT,45000,9-Jan,Fully Paid,debt_consolidation,NV,9.07,10,21,6897.332856,0
1048621,1279579,35000,35000,60 months,12.42,786.01,3 years,RENT,65000,11-Dec,Charged Off,small_business,VA,10.34,5,18,9427.32,1
581709,747627,7800,7800,36 months,15.58,272.62,2 years,OWN,19000,10-Sep,Fully Paid,debt_consolidation,FL,9.73,3,3,9663.378608,0
793254,997743,12000,12000,36 months,10.99,392.81,10+ years,MORTGAGE,61000,11-Jun,Fully Paid,other,AR,20.22,8,31,14044.34667,0
1064926,1298978,5000,5000,36 months,6.03,152.18,9 years,MORTGAGE,30000,11-Dec,Fully Paid,other,CA,16.48,7,16,5451.317057,0
472364,596465,23500,23500,36 months,14.96,814.16,10+ years,OWN,124000,9-Dec,Fully Paid,car,CO,8.25,4,10,29309.81938,0
448835,551037,6000,6000,36 months,12.53,200.8,1 year,RENT,52000,9-Oct,Fully Paid,major_purchase,FL,21.72,7,23,7208.38094,0
667877,853815,12000,12000,36 months,10.74,391.39,2 years,MORTGAGE,36000,11-Feb,Fully Paid,debt_consolidation,CA,11.3,7,15,14090.97929,0
966246,1187115,4000,4000,36 months,8.9,127.02,10+ years,MORTGAGE,62400,11-Sep,Fully Paid,car,TX,11.44,17,26,4531.623651,0
749033,934164,28000,23300,60 months,15.65,562.29,3 years,MORTGAGE,56000,11-May,Fully Paid,small_business,CT,12.62,15,30,33737.12002,0
853495,1065670,20000,20000,60 months,16.49,491.59,5 years,MORTGAGE,198204,11-Aug,Fully Paid,home_improvement,CA,8.82,13,43,23050.32901,0
665939,851423,10000,10000,60 months,20.85,269.7,2 years,RENT,1.00E+05,11-Feb,Fully Paid,wedding,NY,15.17,12,22,12986.04666,0
456565,567057,4800,4800,36 months,17.74,172.91,2 years,RENT,14000,9-Nov,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,9.51,2,3,6224.431108,0
988179,1212024,15000,15000,60 months,18.25,382.95,< 1 year,MORTGAGE,135000,11-Oct,Fully Paid,debt_consolidation,TX,10.28,19,42,20368.12151,0
417683,487134,4000,4000,36 months,9.32,127.79,2 years,RENT,48996,9-Jun,Fully Paid,car,CA,8.67,5,21,4597.499287,0
379670,406345,15000,15000,36 months,12.84,504.27,10+ years,RENT,45000,9-Mar,Fully Paid,debt_consolidation,IL,6.59,10,13,16674.64429,0
885675,1101389,35000,27400,60 months,11.71,605.5,3 years,MORTGAGE,1.00E+05,11-Sep,Fully Paid,small_business,FL,5.15,9,24,36252.15004,0
867821,1066059,28000,20225,60 months,11.99,449.8,1 year,MORTGAGE,128000,11-Sep,Fully Paid,credit_card,CA,16.04,12,37,25331.87677,0
429637,509138,5000,5000,36 months,14.26,171.53,< 1 year,OWN,50004,9-Aug,Fully Paid,debt_consolidation,NY,18.57,14,17,6024.591303,0
1046890,1277952,6075,6075,36 months,6.03,184.9,8 years,MORTGAGE,79200,11-Dec,Fully Paid,debt_consolidation,MA,10.17,9,30,6647.041608,0
364515,375137,3600,3600,36 months,10.51,117.03,7 years,MORTGAGE,52000,8-Nov,Fully Paid,credit_card,MI,19.87,14,47,3991.261418,0
487405,621323,4000,4000,36 months,7.51,124.44,2 years,OWN,26400,10-Feb,Fully Paid,other,NY,16.5,7,7,4411.061886,0
549613,708492,21000,21000,36 months,10.75,685.03,10+ years,RENT,84000,10-Jul,Fully Paid,debt_consolidation,CT,8.04,5,23,24662.24307,0
774884,977098,2950,2950,36 months,16.49,104.43,2 years,RENT,19200,11-Jun,Fully Paid,credit_card,OH,6.81,6,6,3535.122775,0
984300,1207511,18000,18000,36 months,9.91,580.05,4 years,RENT,33000,11-Oct,Fully Paid,debt_consolidation,WY,17.67,9,20,20881.76187,0
965356,1186385,25000,25000,36 months,8.9,793.84,2 years,RENT,175000,11-Nov,Fully Paid,credit_card,WA,6.99,9,22,28577.84124,0
747765,946743,28000,28000,36 months,8.49,883.77,10+ years,MORTGAGE,132652.8,11-May,Fully Paid,home_improvement,TX,0.54,6,18,31815.36513,0
524868,679134,25000,25000,36 months,15.58,873.76,6 years,MORTGAGE,115000,10-Jun,Fully Paid,debt_consolidation,WA,14.37,10,26,30961.63141,0
828749,1037803,10000,10000,36 months,8.49,315.63,2 years,RENT,65900,11-Jul,Fully Paid,debt_consolidation,NY,8.19,6,9,11362.64078,0
1057519,1289084,5000,5000,36 months,7.9,156.46,2 years,MORTGAGE,44136,11-Dec,Fully Paid,debt_consolidation,CA,3.37,6,15,5554.713124,0
449788,552711,10000,10000,36 months,8.59,316.11,< 1 year,RENT,25000,9-Oct,Fully Paid,car,PA,7.2,8,10,11379.79942,0
825876,1034708,14550,14550,60 months,11.99,323.59,9 years,MORTGAGE,58000,11-Aug,Current,debt_consolidation,HI,12.91,4,18,18417.08,0
814891,1022467,11000,11000,36 months,16.49,389.4,n/a,OWN,38400,11-Jul,Fully Paid,other,CT,19.38,7,17,11443.86594,0
1036749,1266625,35000,35000,60 months,13.49,805.17,6 years,RENT,98000,11-Dec,Charged Off,debt_consolidation,FL,14.55,7,35,22643.25,1
619871,794483,16000,16000,36 months,12.98,538.95,3 years,MORTGAGE,43200,10-Nov,Fully Paid,debt_consolidation,CA,15.86,9,30,19244.77592,0
640478,819909,9500,9500,36 months,6.17,289.75,2 years,RENT,57000,11-Jan,Fully Paid,debt_consolidation,MD,11.41,5,21,10157.64778,0
420490,305563,3000,3000,36 months,12.21,99.95,10+ years,RENT,125000,9-Jun,Fully Paid,other,CA,10.29,4,9,3544.253859,0
626799,803195,15000,9150,36 months,5.79,277.5,7 years,RENT,70000,10-Dec,Fully Paid,debt_consolidation,CA,20.91,6,18,9989.734244,0
1022290,1251066,25000,25000,60 months,12.69,564.87,1 year,MORTGAGE,80000,11-Nov,Fully Paid,debt_consolidation,MO,19.38,8,32,28829.6762,0
772821,974818,5000,5000,36 months,9.99,161.32,10+ years,MORTGAGE,65004,11-Jun,Fully Paid,debt_consolidation,PA,15.3,10,20,5807.205108,0
472788,597012,15000,15000,36 months,16.35,529.94,< 1 year,RENT,40000,10-Jan,Fully Paid,small_business,GA,0.78,4,5,19147.02819,0
1034441,1264052,12000,12000,36 months,12.69,402.54,1 year,RENT,42500,11-Nov,Fully Paid,debt_consolidation,OH,19.37,10,25,14324.25835,0
516085,667057,2400,2400,60 months,13.11,54.75,< 1 year,RENT,14400,10-May,Fully Paid,home_improvement,TX,10.5,5,9,2601.229838,0
1045159,1275763,18000,18000,60 months,19.42,471.1,6 years,MORTGAGE,55000,11-Dec,Current,debt_consolidation,TX,13.07,21,34,25413.14,0
1047765,1278661,35000,35000,60 months,19.42,916.03,8 years,MORTGAGE,220000,11-Dec,Fully Paid,small_business,GA,11.41,16,26,36682.2077,0
867397,1081063,25000,25000,60 months,19.29,652.51,10+ years,RENT,80000,11-Sep,Current,debt_consolidation,CA,20.19,23,32,37154.04,0
602032,772448,1000,1000,36 months,10.36,32.44,5 years,RENT,35000,10-Oct,Fully Paid,major_purchase,FL,22.01,14,21,1167.733815,0
557528,717815,2800,2800,36 months,11.86,92.82,2 years,RENT,50000,10-Aug,Fully Paid,moving,OH,17.16,12,23,3341.740718,0
393436,431340,3500,3500,36 months,12.53,117.14,< 1 year,MORTGAGE,128000,9-Apr,Charged Off,vacation,MD,19.28,19,54,4078.44,1
1001320,1227312,10000,10000,36 months,7.9,312.91,2 years,RENT,57000,11-Oct,Fully Paid,debt_consolidation,MN,13.09,13,30,11262.41351,0
640354,819721,14600,14600,36 months,12.23,486.54,2 years,RENT,40000,10-Dec,Fully Paid,credit_card,WA,18.93,6,13,17516.53802,0
456194,566312,24250,24250,36 months,12.87,815.61,10+ years,RENT,168750,9-Nov,Fully Paid,other,HI,13.7,9,31,29361.77168,0
806075,1012232,7800,7800,36 months,15.62,272.77,7 years,RENT,43955.48,11-Jul,Fully Paid,debt_consolidation,IL,22.82,21,34,9819.436326,0
1029791,1259366,8000,8000,36 months,19.42,294.95,< 1 year,MORTGAGE,50000,11-Nov,Fully Paid,home_improvement,FL,17.54,5,5,10628.06,0
1016510,1244222,27250,27250,36 months,8.9,865.28,3 years,MORTGAGE,63200,11-Nov,Fully Paid,credit_card,FL,23.41,12,31,31149.87546,0
376036,391136,12000,12000,36 months,12.84,403.42,1 year,OTHER,75000,9-Feb,Fully Paid,small_business,CA,22.45,11,27,14498.25338,0
354604,358771,4700,3375,36 months,10.96,110.43,2 years,RENT,45000,8-Sep,Fully Paid,debt_consolidation,FL,13.6,5,17,3737.908664,0
806504,1012691,6150,6150,36 months,11.49,202.78,10+ years,MORTGAGE,72000,11-Jul,Fully Paid,home_improvement,WI,19.57,14,41,7299.789011,0
457657,569083,5000,5000,36 months,13.57,169.85,10+ years,MORTGAGE,33600,9-Nov,Fully Paid,debt_consolidation,OK,10.71,6,15,6130.407717,0
885250,1100861,19500,19500,60 months,13.49,448.6,10+ years,MORTGAGE,57600,11-Sep,Charged Off,home_improvement,NV,16.9,6,27,1343.97,1
686059,875810,6000,6000,36 months,10.37,194.65,2 years,RENT,27052,11-Mar,Fully Paid,credit_card,OR,19.34,7,15,6609.628571,0
589107,756799,18250,18250,60 months,13.23,417.4,6 years,RENT,29784,10-Sep,Charged Off,debt_consolidation,WA,12.65,10,15,13767.93,1
801853,1007470,12000,12000,36 months,10.99,392.81,5 years,RENT,56755,11-Jul,Fully Paid,other,NY,19.05,17,37,14141.06583,0
584456,751007,3500,3500,36 months,13.23,118.32,8 years,MORTGAGE,73000,10-Sep,Fully Paid,debt_consolidation,MN,23.24,10,24,4177.303395,0
520318,672654,25000,15100,60 months,13.61,348.31,7 years,RENT,1.00E+05,10-Jun,Fully Paid,credit_card,IL,23.81,12,30,18488.22409,0
791809,996169,5600,5600,36 months,11.99,185.98,5 years,RENT,42000,11-Jun,Charged Off,home_improvement,FL,14.51,9,23,1786.55,1
671941,858951,8000,8000,36 months,14.91,276.98,10+ years,MORTGAGE,99085,11-Feb,Fully Paid,other,NV,10.72,14,48,8291.793397,0
715900,909627,3500,3500,60 months,12.68,79.07,4 years,MORTGAGE,63996,11-Apr,Fully Paid,other,TX,22.84,7,28,4743.666998,0
542007,699508,4000,4000,36 months,11.49,131.89,< 1 year,RENT,12000,10-Jul,Charged Off,debt_consolidation,NJ,14.4,5,6,476.92,1
362682,372226,12000,12000,36 months,12.09,399.09,1 year,MORTGAGE,25000,8-Nov,Charged Off,debt_consolidation,TX,11.04,14,22,5848.02,1
441806,536210,4800,4800,36 months,12.18,159.84,10+ years,RENT,64744,9-Sep,Fully Paid,medical,CA,12.07,7,46,5157.524344,0
759237,959469,4000,4000,36 months,5.42,120.64,< 1 year,MORTGAGE,65000,11-May,Fully Paid,car,MO,19.27,9,20,4343.013754,0
858390,1070966,3500,3500,36 months,10.99,114.57,n/a,RENT,27600,11-Aug,Charged Off,moving,NY,21.74,5,7,2169.38,1
497411,637693,7200,7200,36 months,13.48,244.26,3 years,RENT,60000,10-Mar,Fully Paid,credit_card,NY,11.24,14,38,8044.572899,0
484321,491717,5500,5500,36 months,12.73,184.62,< 1 year,RENT,40440,10-Feb,Fully Paid,debt_consolidation,CA,22.91,10,20,6522.518781,0
614596,788085,10000,10000,36 months,10.36,324.37,7 years,RENT,45600,10-Nov,Charged Off,credit_card,NC,15.92,11,17,10827.73,1
984527,1208139,17200,17200,36 months,7.51,535.11,4 years,MORTGAGE,50000,11-Oct,Fully Paid,debt_consolidation,FL,9.19,6,15,19263.80001,0
733268,929619,2800,2800,36 months,10,90.35,2 years,RENT,23760,11-Apr,Fully Paid,moving,CA,9.29,6,11,2989.528053,0
642011,821778,15000,15000,60 months,12.61,338.31,10+ years,MORTGAGE,105000,11-Jan,Fully Paid,credit_card,CA,6.39,5,21,20194.80002,0
483418,615148,1000,1000,36 months,11.36,32.92,10+ years,MORTGAGE,17400,10-Feb,Fully Paid,other,MO,0,2,23,1009.580213,0
371726,389913,8400,8400,36 months,12.53,281.12,< 1 year,OWN,81000,9-Jan,Fully Paid,debt_consolidation,NY,1.85,9,20,9601.139763,0
582695,748811,15000,15000,36 months,7.88,469.22,10+ years,MORTGAGE,130000,10-Sep,Fully Paid,debt_consolidation,NJ,6.45,10,29,16488.75803,0
642854,822755,5675,5675,36 months,6.54,174.04,< 1 year,RENT,66500,11-Jan,Fully Paid,major_purchase,NY,5.79,10,12,6265.774115,0
517108,668318,16000,10175,60 months,13.11,232.09,4 years,MORTGAGE,95004,10-May,Fully Paid,other,LA,16,9,28,13919.05098,0
559589,720334,3000,3000,60 months,15.58,72.29,4 years,RENT,47028,10-Aug,Fully Paid,other,DC,7.83,6,25,3989.104152,0
676986,865028,4800,4800,36 months,10.37,155.72,n/a,RENT,31200,11-Feb,Charged Off,debt_consolidation,CA,10.12,4,8,4181.66,1
512619,662318,20000,20000,36 months,11.36,658.23,4 years,RENT,45000,10-May,Fully Paid,debt_consolidation,RI,12.96,6,25,23679.2166,0
579536,745098,6000,6000,60 months,18.3,153.35,< 1 year,RENT,1.00E+05,10-Sep,Fully Paid,moving,MI,6.43,6,7,8583.393614,0
1024051,1253149,3000,3000,36 months,7.9,93.88,10+ years,RENT,10000,11-Nov,Fully Paid,medical,NM,2.76,3,8,3379.598435,0
793469,997982,7800,7800,60 months,17.49,195.92,3 years,MORTGAGE,70000,11-Jul,Fully Paid,debt_consolidation,KY,15.74,6,19,11162.65128,0
493351,631161,16000,16000,36 months,16.45,566.04,10+ years,MORTGAGE,78000,10-Mar,Fully Paid,home_improvement,CA,1.34,3,7,19809.1103,0
512836,662598,6000,6000,36 months,9.88,193.27,< 1 year,RENT,36100,10-May,Fully Paid,debt_consolidation,OH,8.64,6,13,6893.930055,0
630965,808330,3600,3600,36 months,5.79,109.18,4 years,MORTGAGE,121000,10-Dec,Fully Paid,credit_card,CA,13.46,17,36,3740.212769,0
427267,504768,4000,4000,36 months,12.53,133.87,2 years,MORTGAGE,66125,9-Jul,Fully Paid,debt_consolidation,CA,3.26,3,8,4750.598456,0
607827,779707,3500,3500,36 months,6.54,107.34,1 year,RENT,42000,10-Dec,Fully Paid,wedding,TX,14.8,4,8,3880.36939,0
784517,987738,14500,14500,36 months,11.49,478.09,3 years,RENT,55500,11-Jul,Charged Off,debt_consolidation,CA,29.58,22,36,6734.64,1
251789,251780,10000,10000,36 months,15.45,348.87,1 year,RENT,54996,8-Feb,Fully Paid,debt_consolidation,TX,13.16,8,13,11349.69093,0
627962,804686,18000,18000,60 months,9.99,382.36,5 years,MORTGAGE,70000,10-Dec,Fully Paid,debt_consolidation,OH,13.2,11,30,21497.93069,0
693933,884791,3000,3000,36 months,5.79,90.99,5 years,OWN,48000,11-Mar,Fully Paid,home_improvement,VA,18,12,35,3055.720729,0
478749,607945,16000,16000,36 months,16.35,565.27,9 years,MORTGAGE,60000,10-Jan,Fully Paid,debt_consolidation,SC,24.8,25,45,17786.00075,0
1004274,1228460,13200,13200,36 months,6.62,405.29,1 year,RENT,60000,11-Oct,Fully Paid,wedding,CA,12.75,6,14,14511.33907,0
570336,733692,25000,25000,60 months,13.98,581.45,9 years,MORTGAGE,190000,10-Sep,Fully Paid,debt_consolidation,WI,8.65,7,23,34797.81936,0
481494,612391,25000,25000,36 months,12.73,839.16,10+ years,MORTGAGE,121000,10-Feb,Fully Paid,debt_consolidation,NY,21.63,10,46,28934.00683,0
159468,154318,12000,12000,36 months,11.86,397.77,2 years,MORTGAGE,150000,7-Dec,Fully Paid,debt_consolidation,NJ,20.48,16,34,13399.12782,0
671761,858728,25000,25000,36 months,13.8,852.02,10+ years,MORTGAGE,59000,11-Feb,Charged Off,debt_consolidation,CA,12.87,11,35,22151.36,1
428879,507842,7500,7500,36 months,13.47,254.42,1 year,OWN,47900,9-Jul,Fully Paid,debt_consolidation,CO,13.23,15,31,9159.083182,0
831616,1040861,4425,4425,36 months,17.49,158.85,10+ years,RENT,54000,11-Aug,Fully Paid,debt_consolidation,SC,24.17,5,25,5718.343556,0
596926,766230,1500,1500,36 months,11.86,49.73,< 1 year,RENT,24000,10-Oct,Charged Off,debt_consolidation,CA,14.8,2,5,1491.74,1
709085,901660,16000,16000,36 months,15.65,559.76,< 1 year,RENT,60000,11-Mar,Fully Paid,debt_consolidation,NV,16.32,6,36,19041.52056,0
211860,211817,7500,7500,36 months,8.38,236.34,< 1 year,OWN,75000,8-Jan,Fully Paid,credit_card,NY,6.06,7,9,8508.228536,0
272499,266039,8000,8000,36 months,16.4,282.84,10+ years,MORTGAGE,175000,8-Mar,Does not meet the credit policy. Status:Charged Off,other,NV,23.84,20,37,8183.98,1
654150,836581,15000,15000,36 months,15.28,522.04,10+ years,OWN,120000,11-Jan,Fully Paid,home_improvement,MA,1.69,3,19,15739.38343,0
561719,722883,8000,8000,36 months,10.38,259.57,8 years,RENT,88000,10-Aug,Fully Paid,debt_consolidation,CA,15.07,6,12,9345.082602,0
587520,754831,8000,8000,60 months,7.88,161.76,10+ years,MORTGAGE,108396,10-Sep,Fully Paid,car,PA,2.77,6,16,9670.94,0
879158,1093973,3200,3200,36 months,7.51,99.56,< 1 year,MORTGAGE,50000,11-Sep,Fully Paid,debt_consolidation,NJ,13.51,12,24,3512.585987,0
774449,976626,8400,8400,36 months,16.49,297.36,10+ years,MORTGAGE,66000,11-Jun,Fully Paid,other,TX,19.18,9,42,9135.442605,0
752122,951674,4500,4500,36 months,5.42,135.72,2 years,RENT,70000,11-May,Fully Paid,car,FL,7.77,14,21,4794.890054,0
788059,991688,19750,19750,60 months,19.69,519.86,10+ years,MORTGAGE,90000,11-Jul,Current,home_improvement,NY,6.55,23,40,30656.85,0
1049226,1243201,28000,28000,60 months,9.91,593.68,6 years,RENT,88000,11-Dec,Fully Paid,small_business,NY,14.33,8,22,35361.24996,0
640006,819289,5400,5400,36 months,15.95,189.72,2 years,RENT,75108,11-Jan,Fully Paid,credit_card,PA,17.22,27,40,5610.635998,0
495156,634121,18000,18000,36 months,7.88,563.05,10+ years,MORTGAGE,50000,10-Mar,Fully Paid,debt_consolidation,GA,1.06,9,38,18792.27532,0
519100,671052,8000,8000,60 months,17.19,199.64,8 years,OWN,79800,10-May,Fully Paid,debt_consolidation,CA,19.1,10,27,11978.29,0
753754,953431,6000,6000,60 months,16.89,148.77,2 years,RENT,28800,11-May,Fully Paid,debt_consolidation,NY,9.04,7,14,8925.350008,0
675529,863338,6000,6000,36 months,14.54,206.65,5 years,RENT,40000,11-Feb,Fully Paid,debt_consolidation,CA,23.34,26,47,7415.107503,0
801714,1007317,2400,2400,36 months,10.59,78.11,1 year,RENT,27259.44,11-Jul,Fully Paid,debt_consolidation,CA,8.76,6,10,2768.32912,0
661431,845897,8000,8000,36 months,15.65,279.88,1 year,RENT,70000,11-Jan,Fully Paid,debt_consolidation,DC,5.04,3,6,10054.85449,0
635326,804022,8500,8500,36 months,6.17,259.25,< 1 year,RENT,23000,10-Dec,Charged Off,debt_consolidation,NY,22.9,9,44,5441.1,1
1058221,1289803,18225,18225,36 months,12.42,609,4 years,RENT,40000,11-Dec,Fully Paid,debt_consolidation,CT,19.65,9,24,21923.70999,0
1053301,1284880,18650,18650,36 months,9.91,601,< 1 year,MORTGAGE,50000,11-Dec,Fully Paid,debt_consolidation,IL,21.31,7,26,21635.81001,0
825841,1034671,5000,5000,36 months,12.99,168.45,3 years,RENT,71400,11-Aug,Fully Paid,moving,MA,5.14,5,9,6064.010966,0
