,loan_amnt,funded_amnt,term,int_rate,installment,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,open_acc,total_acc,total_pymnt,repay_fail
11948,2000,2000,36 months,7.88,62.57,RENT,18996.0,Fully Paid,other,NY,21.29,5,13,2252.260834,0
11949,15600,15600,60 months,12.68,352.4,MORTGAGE,120000.0,Fully Paid,credit_card,DC,16.88,19,39,21143.81999,0
11950,8000,8000,36 months,9.96,257.99,OWN,25000.0,Does not meet the credit policy. Status:Fully Paid,car,CT,0.48,3,3,9380.69283,0
11951,4400,4400,36 months,10.59,143.2,MORTGAGE,55000.0,Fully Paid,other,WA,13.44,8,15,5153.84493,0
11952,25000,16050,60 months,19.03,416.62,RENT,50400.0,Fully Paid,debt_consolidation,GA,20.67,10,26,23827.66,0
11953,15000,15000,36 months,13.85,511.56,MORTGAGE,100000.0,Fully Paid,small_business,TX,18.73,10,18,18417.09752,0
11954,12300,12300,36 months,11.14,403.49,MORTGAGE,85000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,CA,23.1,13,26,14526.02704,0
11955,6200,6200,36 months,10.65,201.96,RENT,60000.0,Fully Paid,credit_card,CA,15.4,10,23,7002.6549,0
11956,3600,3600,36 months,11.22,118.24,RENT,50000.0,Does not meet the credit policy. Status:Fully Paid,medical,VA,2.86,5,5,4256.4201,0
11957,5000,5000,36 months,6.76,153.85,MORTGAGE,54000.0,Fully Paid,home_improvement,FL,6.71,10,17,5437.686192,0
11958,16000,16000,36 months,16.4,565.68,RENT,110000.0,Fully Paid,debt_consolidation,VA,14.97,14,28,17756.73619,0
11959,8800,8800,36 months,10.0,283.96,RENT,65000.0,Fully Paid,debt_consolidation,FL,5.96,10,29,10045.21072,0
11960,15000,15000,36 months,15.95,526.99,RENT,85000.0,Fully Paid,debt_consolidation,PA,10.66,4,14,18673.57844,0
11961,18500,18500,36 months,15.45,645.4,MORTGAGE,70346.0,Does not meet the credit policy. Status:Fully Paid,credit_card,TX,28.78,17,31,19925.73028,0
11962,5000,5000,36 months,8.94,158.86,MORTGAGE,26000.0,Fully Paid,other,GA,14.95,5,15,5715.338871,0
11963,13000,13000,36 months,11.14,426.45,MORTGAGE,130000.0,Fully Paid,home_improvement,FL,12.15,10,32,15353.28927,0
11964,20000,20000,60 months,13.49,460.1,RENT,96000.0,Current,debt_consolidation,MA,13.5,6,12,25722.34,0
11965,18000,18000,36 months,10.99,589.22,MORTGAGE,90000.0,Fully Paid,debt_consolidation,FL,10.4,6,13,19940.94572,0
11966,15000,15000,36 months,9.88,483.16,MORTGAGE,100000.0,Fully Paid,debt_consolidation,GA,4.12,12,25,16679.62557,0
11967,25000,25000,60 months,13.99,581.58,MORTGAGE,120000.0,Fully Paid,debt_consolidation,NY,24.08,11,21,26423.07169,0
11968,11400,11400,36 months,6.91,351.53,RENT,35000.0,Charged Off,debt_consolidation,MN,9.87,6,17,4364.27,1
11969,24000,24000,36 months,7.66,748.32,RENT,72000.0,Fully Paid,credit_card,NY,11.02,6,12,26771.44068,0
11970,15000,15000,36 months,6.17,457.49,MORTGAGE,94000.0,Fully Paid,debt_consolidation,CA,3.17,9,27,16291.07478,0
11971,15875,15875,60 months,11.99,353.06,RENT,60000.0,Fully Paid,credit_card,NJ,8.56,3,9,18168.53369,0
11972,12000,12000,36 months,12.69,402.54,MORTGAGE,68000.0,Fully Paid,credit_card,IL,18.23,15,31,14307.44917,0
11973,8000,8000,36 months,7.51,248.88,OWN,55000.0,Fully Paid,home_improvement,TX,6.11,10,30,8703.998074,0
11974,19000,19000,36 months,12.29,633.71,RENT,105000.0,Fully Paid,debt_consolidation,NJ,10.01,19,35,22813.42033,0
11975,20000,20000,60 months,11.86,443.48,MORTGAGE,129000.0,Fully Paid,home_improvement,AZ,10.35,13,40,26614.35,0
11976,6400,6400,36 months,5.79,194.1,RENT,30000.0,Fully Paid,debt_consolidation,CA,22.16,7,11,6987.376386,0
11978,8000,8000,60 months,6.17,155.3,MORTGAGE,69996.0,Charged Off,other,NC,19.34,15,38,2691.96,1
11979,15000,15000,60 months,13.98,348.87,RENT,44000.0,Charged Off,debt_consolidation,NJ,15.11,11,30,7671.18,1
11980,12550,12550,60 months,10.37,268.95,MORTGAGE,100000.0,Fully Paid,credit_card,LA,24.36,13,34,16129.72001,0
11981,8125,8125,36 months,7.9,254.24,RENT,25000.0,Fully Paid,debt_consolidation,IL,24.34,13,21,9152.370003,0
11982,3200,3200,36 months,17.93,115.58,RENT,15600.0,Charged Off,debt_consolidation,MD,11.85,2,5,937.45,1
11983,2500,2500,36 months,13.49,84.83,MORTGAGE,43000.0,Fully Paid,home_improvement,AR,24.31,7,26,2658.937113,0
11984,4000,4000,36 months,5.42,120.64,OWN,50000.0,Fully Paid,major_purchase,AL,12.6,10,35,4343.013754,0
11985,6500,6500,36 months,10.37,210.87,RENT,42000.0,Fully Paid,debt_consolidation,PA,23.66,12,30,7042.78279,0
11987,25000,25000,60 months,10.65,539.21,MORTGAGE,50000.0,Current,debt_consolidation,NY,15.38,10,22,29594.97,0
11988,12000,12000,36 months,7.29,372.12,MORTGAGE,73000.0,Fully Paid,debt_consolidation,CA,5.06,6,10,13396.62196,0
11989,15250,15250,36 months,13.11,514.61,MORTGAGE,55493.0,Charged Off,major_purchase,MD,11.89,9,13,13708.41,1
11990,3000,3000,36 months,6.62,92.12,RENT,24000.0,Fully Paid,major_purchase,WA,8.1,4,10,3308.779766,0
11991,9600,9600,36 months,10.99,314.25,RENT,33504.0,Fully Paid,debt_consolidation,NC,14.54,6,15,11312.83985,0
11992,4500,4500,60 months,13.06,102.53,MORTGAGE,100000.0,Fully Paid,major_purchase,SC,12.59,11,39,6151.556101,0
11993,24000,24000,36 months,16.29,847.21,RENT,50964.0,Fully Paid,debt_consolidation,GA,8.83,7,13,30499.52001,0
11994,22000,22000,60 months,10.59,473.85,MORTGAGE,97500.0,Fully Paid,home_improvement,MA,10.49,9,16,28109.10997,0
11995,12500,12500,36 months,6.92,385.51,RENT,40000.0,Fully Paid,medical,CA,21.39,11,14,13878.22677,0
11996,5000,5000,36 months,10.62,162.8,OWN,74000.0,Fully Paid,home_improvement,NJ,12.71,15,23,5876.017054,0
11997,7000,7000,60 months,7.29,139.57,MORTGAGE,38400.0,Fully Paid,credit_card,FL,5.88,7,23,8374.066385,0
11998,15600,15600,60 months,16.4,382.69,RENT,74500.0,Charged Off,debt_consolidation,KY,24.85,15,45,2247.91,1
11999,4000,4000,36 months,13.49,135.73,MORTGAGE,24000.0,Fully Paid,small_business,CA,8.75,5,10,4820.453807,0
12000,6000,6000,36 months,5.79,181.97,MORTGAGE,100000.0,Fully Paid,home_improvement,NY,8.38,12,29,6372.676896,0
12001,9000,9000,36 months,11.86,298.33,RENT,60000.0,Fully Paid,other,CA,12.14,7,11,10741.28478,0
12002,10000,8850,36 months,5.79,268.4,RENT,65000.0,Fully Paid,debt_consolidation,CA,3.91,8,14,9662.289828,0
12003,15250,15250,60 months,13.43,350.36,RENT,40000.0,Fully Paid,credit_card,CA,14.97,5,18,21020.79004,0
12004,8000,8000,36 months,14.22,274.28,RENT,64000.0,Fully Paid,major_purchase,CA,6.96,9,18,9874.240927,0
12005,7200,7200,36 months,15.27,250.55,RENT,54990.0,Fully Paid,debt_consolidation,TX,20.95,16,24,8954.778171,0
12007,4775,4775,36 months,11.14,156.65,MORTGAGE,51000.0,Fully Paid,credit_card,IL,6.4,11,23,5639.559787,0
12008,8500,8500,60 months,18.3,217.24,MORTGAGE,60000.0,Charged Off,car,CA,14.74,7,10,8921.13,1
12011,6000,6000,36 months,15.7,210.07,RENT,39000.0,Fully Paid,wedding,FL,13.2,6,8,7535.568385,0
12012,12600,12600,60 months,16.49,309.7,MORTGAGE,100000.0,Fully Paid,small_business,WI,19.44,7,17,15495.86444,0
12013,6000,6000,36 months,8.9,190.52,RENT,55000.0,Fully Paid,debt_consolidation,AZ,14.71,11,27,6858.690042,0
12014,14400,11075,60 months,17.93,280.82,MORTGAGE,58500.0,Fully Paid,debt_consolidation,CO,16.51,10,15,16562.60997,0
12015,6000,6000,36 months,7.88,187.69,RENT,40000.0,Fully Paid,moving,NY,3.12,5,13,6349.726941,0
12016,21500,21500,36 months,11.83,712.38,OWN,140000.0,Fully Paid,debt_consolidation,CA,24.2,7,11,21712.53,0
12017,5100,5100,36 months,7.9,159.59,MORTGAGE,30000.0,Fully Paid,car,OK,9.2,12,23,5734.487799,0
12018,25000,25000,60 months,11.86,554.35,MORTGAGE,102000.0,Charged Off,debt_consolidation,NY,10.82,15,30,30283.64,1
12019,12000,12000,36 months,7.49,373.22,RENT,36000.0,Fully Paid,debt_consolidation,VT,16.47,11,21,13435.90021,0
12020,12000,6825,36 months,6.54,209.31,MORTGAGE,76404.0,Fully Paid,debt_consolidation,FL,11.48,4,19,7433.931457,0
12021,4000,4000,36 months,12.87,134.54,RENT,65000.0,Fully Paid,debt_consolidation,VA,14.73,9,15,4557.938875,0
12022,25000,17150,60 months,19.69,451.42,MORTGAGE,73000.0,Current,home_improvement,WI,19.27,14,41,26593.6,0
12023,12000,12000,36 months,11.99,398.52,RENT,72000.0,Fully Paid,debt_consolidation,CA,16.07,5,10,13775.07411,0
12024,5600,5600,36 months,11.71,185.23,MORTGAGE,39000.0,Charged Off,debt_consolidation,FL,19.54,18,29,2089.65,1
12025,6400,6400,60 months,22.94,180.2,RENT,66000.0,Fully Paid,small_business,OR,2.8,5,9,10811.82968,0
12026,10750,10750,60 months,16.45,264.0,RENT,31200.0,Fully Paid,credit_card,MD,20.42,8,19,13366.99673,0
12028,3600,3600,36 months,6.99,111.15,MORTGAGE,60000.0,Fully Paid,medical,MO,8.32,7,14,4001.044263,0
12029,10000,10000,36 months,16.02,351.67,RENT,50004.0,Charged Off,debt_consolidation,MD,14.21,7,18,4922.3,1
12030,8000,8000,60 months,16.77,197.84,RENT,55000.0,Fully Paid,debt_consolidation,CO,17.85,8,12,10889.12253,0
12031,20000,20000,36 months,17.74,720.42,MORTGAGE,76368.0,Fully Paid,small_business,CA,7.04,4,21,25935.26895,0
12032,18000,18000,36 months,13.11,607.41,RENT,90000.0,Fully Paid,credit_card,MA,23.73,6,11,21867.98222,0
12033,25000,25000,36 months,7.49,777.55,MORTGAGE,115000.0,Fully Paid,home_improvement,SC,8.0,10,39,27991.42357,0
12034,9600,9600,36 months,11.71,317.53,MORTGAGE,105000.0,Fully Paid,debt_consolidation,FL,10.19,9,34,10705.59433,0
12035,10500,10500,36 months,6.99,324.17,RENT,45000.0,Fully Paid,car,NJ,12.96,9,13,11421.95073,0
12036,4000,4000,36 months,16.49,141.6,OWN,25062.24,Fully Paid,other,NY,16.95,2,4,4577.397548,0
12037,2500,2500,36 months,17.34,89.56,MORTGAGE,40000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,25.77,15,32,3223.945897,0
12038,5000,5000,36 months,12.99,168.45,RENT,24996.0,Charged Off,debt_consolidation,NV,5.28,3,3,1681.5,1
12039,12000,12000,36 months,12.69,402.54,MORTGAGE,65000.0,Fully Paid,credit_card,FL,14.97,10,12,14069.22142,0
12040,18000,11325,60 months,19.29,295.59,MORTGAGE,60000.0,Fully Paid,small_business,GA,16.46,4,9,13865.32719,0
12041,10200,10200,36 months,7.49,317.24,MORTGAGE,125000.0,Fully Paid,debt_consolidation,CA,4.06,7,14,10664.54084,0
12042,6000,6000,36 months,12.87,201.8,OWN,48000.0,Fully Paid,home_improvement,GA,0.0,2,4,7269.239491,0
12043,1000,1000,36 months,13.16,33.78,RENT,42000.0,Fully Paid,other,MI,19.63,9,15,1215.644094,0
12044,16000,16000,36 months,11.89,530.63,MORTGAGE,78000.0,Fully Paid,major_purchase,WA,5.23,8,13,19102.38359,0
12045,12000,12000,36 months,5.99,365.01,MORTGAGE,35000.0,Fully Paid,major_purchase,WI,11.21,7,20,12531.17774,0
12046,7200,7200,60 months,14.96,171.14,RENT,68004.0,Charged Off,debt_consolidation,WI,14.84,8,17,1364.8,1
12047,5000,5000,36 months,9.63,160.47,MORTGAGE,50000.0,Fully Paid,credit_card,NC,6.91,7,12,5773.397803,0
12048,4000,4000,36 months,6.99,123.5,MORTGAGE,60000.0,Fully Paid,wedding,TX,11.22,10,15,4445.604738,0
12049,1000,1000,36 months,10.99,32.74,RENT,30000.0,Fully Paid,debt_consolidation,CA,23.12,5,8,1178.384723,0
12050,14000,14000,36 months,7.49,435.43,MORTGAGE,70000.0,Fully Paid,credit_card,PA,3.17,16,46,15659.05535,0
12052,10850,10850,36 months,16.71,385.27,RENT,55200.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,26.52,12,18,13838.1711,0
12053,2500,2500,36 months,12.53,83.67,MORTGAGE,57996.0,Fully Paid,other,AZ,16.41,12,31,2999.163993,0
12054,1500,1500,36 months,7.74,46.83,RENT,28800.0,Fully Paid,debt_consolidation,IL,15.04,6,12,1585.851214,0
12055,14550,14550,36 months,11.83,482.1,MORTGAGE,45000.0,Fully Paid,debt_consolidation,PA,14.56,15,28,17355.54305,0
12056,9000,9000,36 months,7.37,279.41,RENT,45000.0,Does not meet the credit policy. Status:Fully Paid,car,NY,15.95,8,25,10058.76932,0
12057,8000,8000,36 months,14.79,276.51,RENT,66000.0,Fully Paid,small_business,FL,14.65,11,22,9884.689407,0
12058,10000,10000,36 months,11.49,329.72,RENT,30720.0,Fully Paid,debt_consolidation,OH,18.32,9,12,11869.59974,0
12060,14000,14000,60 months,13.49,322.07,MORTGAGE,67000.0,Current,credit_card,TX,24.73,15,31,17366.3,0
12061,11625,11625,36 months,13.55,394.78,RENT,35000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,AL,21.22,8,17,13828.29207,0
12062,20000,20000,60 months,10.37,428.6,MORTGAGE,79000.0,Fully Paid,home_improvement,GA,0.0,5,17,25136.52,0
12063,12000,12000,60 months,22.11,332.18,RENT,47000.0,Charged Off,small_business,NJ,11.06,7,10,6302.68,1
12064,10800,10800,36 months,16.77,383.82,RENT,63000.0,Charged Off,debt_consolidation,CT,18.23,11,16,765.7,1
12065,4000,4000,36 months,13.35,135.46,RENT,35000.0,Fully Paid,debt_consolidation,LA,14.26,14,19,4876.773299,0
12066,7000,7000,60 months,15.95,170.05,OWN,32400.0,Fully Paid,debt_consolidation,MI,11.11,14,34,9396.184806,0
12067,8000,8000,36 months,9.88,257.69,RENT,107000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,13.58,6,9,9292.743312,0
12068,4050,4050,36 months,7.88,126.69,RENT,50500.0,Fully Paid,credit_card,TX,9.27,9,15,4561.076763,0
12069,10000,10000,36 months,11.49,329.72,MORTGAGE,80000.0,Fully Paid,small_business,VA,3.54,6,15,11869.6,0
12070,12000,12000,36 months,9.91,386.7,RENT,50600.0,Fully Paid,debt_consolidation,MO,18.43,9,41,13921.17456,0
12071,10000,10000,36 months,13.98,341.68,MORTGAGE,59000.0,Charged Off,debt_consolidation,HI,12.53,6,15,7459.87,1
12072,2000,2000,36 months,7.49,62.21,MORTGAGE,60000.0,Fully Paid,car,OH,27.12,13,31,2239.288533,0
12073,18000,18000,36 months,17.34,644.8,MORTGAGE,88000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,NY,10.73,5,21,7801.38,1
12074,10000,10000,36 months,10.25,323.85,MORTGAGE,61000.0,Fully Paid,house,PA,15.5,15,15,11300.81821,0
12075,10000,10000,36 months,16.4,353.55,RENT,70000.0,Fully Paid,home_improvement,MD,12.31,15,48,12662.71115,0
12076,8000,8000,36 months,12.53,267.73,OWN,34000.0,Charged Off,medical,VA,21.85,19,22,5368.78,1
12077,3200,3200,36 months,10.37,103.82,RENT,37000.0,Charged Off,renewable_energy,FL,18.0,12,16,1187.69,1
12078,4500,4500,36 months,12.42,150.37,RENT,62000.0,Charged Off,other,FL,15.23,7,13,2984.63,1
12079,6500,6500,36 months,15.65,227.41,RENT,36000.0,Charged Off,debt_consolidation,CA,14.97,6,13,1836.83,1
12080,6000,6000,36 months,6.03,182.62,MORTGAGE,44400.0,Fully Paid,small_business,AZ,14.73,6,26,6574.052163,0
12081,8500,8500,36 months,11.49,280.26,OWN,51996.0,Fully Paid,debt_consolidation,TX,15.69,13,24,10089.17326,0
12083,22000,22000,36 months,14.26,754.73,RENT,60000.0,Fully Paid,debt_consolidation,IL,21.34,11,19,27170.12269,0
12084,9600,9600,36 months,13.79,327.13,MORTGAGE,108202.0,Fully Paid,debt_consolidation,FL,5.39,6,45,10126.39192,0
12085,17000,17000,36 months,7.51,528.89,MORTGAGE,72000.0,Fully Paid,debt_consolidation,CA,26.45,9,16,19039.79004,0
12086,7000,7000,60 months,11.11,152.59,MORTGAGE,72504.0,Fully Paid,debt_consolidation,MD,13.9,15,26,9154.702079,0
12087,1200,1200,36 months,8.0,37.61,OTHER,40000.0,Fully Paid,other,WI,7.26,8,15,1245.057658,0
12088,10000,10000,36 months,12.18,333.0,RENT,60000.0,Fully Paid,car,WA,2.82,6,12,11752.83922,0
12089,10000,10000,36 months,13.22,338.01,OWN,72000.0,Charged Off,home_improvement,CA,0.93,7,8,10890.41,1
12090,14000,14000,60 months,16.82,346.59,MORTGAGE,137500.0,Fully Paid,debt_consolidation,CT,15.85,11,17,20795.4701,0
12091,20000,20000,36 months,17.19,714.95,RENT,96000.0,Fully Paid,debt_consolidation,NY,15.45,13,56,25532.00294,0
12092,3900,3900,36 months,7.9,122.04,MORTGAGE,38100.0,Fully Paid,credit_card,NC,15.06,6,27,4393.116169,0
12093,25000,25000,60 months,17.58,629.14,MORTGAGE,50000.0,Fully Paid,small_business,AZ,9.91,5,11,37416.53,0
12094,2000,2000,36 months,14.79,69.13,RENT,50000.0,Fully Paid,other,PA,23.16,20,30,2471.569556,0
12095,4000,4000,36 months,6.91,123.35,MORTGAGE,36000.0,Fully Paid,debt_consolidation,CA,2.77,4,10,4297.415168,0
12096,4500,4500,36 months,14.65,155.23,MORTGAGE,75000.0,Charged Off,debt_consolidation,CA,13.02,24,40,2598.24,1
12098,17600,17600,36 months,13.48,597.07,RENT,77000.0,Fully Paid,credit_card,WA,13.2,10,24,20738.32932,0
12099,9500,9500,36 months,8.59,300.3,RENT,36000.0,Fully Paid,debt_consolidation,IL,20.7,6,24,10810.84665,0
12100,6000,6000,36 months,8.94,190.63,MORTGAGE,60000.0,Fully Paid,debt_consolidation,CT,22.48,13,23,6862.625071,0
12101,11000,11000,36 months,5.42,331.76,RENT,38400.0,Fully Paid,medical,CA,19.75,12,22,11744.9513,0
12102,10000,10000,36 months,11.48,329.69,RENT,32400.0,Fully Paid,credit_card,GA,23.41,8,12,11724.06946,0
12103,15000,15000,60 months,15.95,364.38,RENT,56000.0,Fully Paid,debt_consolidation,FL,7.93,9,13,21498.89991,0
12104,8000,8000,36 months,10.38,259.57,RENT,31000.0,Fully Paid,major_purchase,MI,23.57,6,11,9344.925442,0
12105,14000,14000,36 months,9.91,451.15,OWN,74700.0,Fully Paid,small_business,WI,4.72,20,63,14228.74059,0
12106,16000,16000,60 months,13.49,368.08,MORTGAGE,75000.0,Fully Paid,debt_consolidation,NY,13.94,13,21,20578.05239,0
12107,28000,28000,60 months,18.99,726.19,MORTGAGE,91000.0,Fully Paid,other,IL,15.55,7,19,43570.54993,0
12108,10000,10000,36 months,17.39,358.48,MORTGAGE,53000.0,Fully Paid,debt_consolidation,PA,22.35,11,21,13284.83399,0
12109,11000,11000,36 months,7.88,344.1,MORTGAGE,42000.0,Fully Paid,other,NY,13.57,8,39,12388.09862,0
12112,12000,12000,36 months,13.11,404.94,MORTGAGE,73000.0,Fully Paid,debt_consolidation,FL,13.55,7,15,12853.69066,0
12113,15000,15000,36 months,11.99,498.15,MORTGAGE,43000.0,Fully Paid,debt_consolidation,FL,9.27,7,8,17619.61211,0
12114,4925,4925,36 months,11.71,162.9,OWN,46000.0,Fully Paid,debt_consolidation,WV,10.33,5,8,5316.265958,0
12115,27500,27500,60 months,15.23,657.55,MORTGAGE,77318.0,Charged Off,small_business,NC,18.89,6,23,2623.36,1
12116,8000,8000,36 months,16.77,284.31,RENT,56400.0,Fully Paid,debt_consolidation,CA,17.02,14,30,10231.10078,0
12117,14000,14000,36 months,13.79,477.06,MORTGAGE,87000.0,Charged Off,debt_consolidation,TX,17.26,11,19,7155.15,1
12118,7200,7200,36 months,8.0,225.62,RENT,59000.0,Fully Paid,credit_card,MD,8.95,8,14,7792.004461,0
12119,10800,10800,36 months,6.17,329.39,RENT,45000.0,Fully Paid,debt_consolidation,CT,1.81,4,8,11707.4836,0
12120,6000,6000,36 months,7.74,187.32,RENT,30000.0,Fully Paid,house,CA,14.75,7,30,6723.8501,0
12121,2000,2000,36 months,13.57,67.94,OWN,36000.0,Fully Paid,major_purchase,GA,7.83,8,10,2354.966827,0
12122,1750,1750,36 months,11.11,57.39,MORTGAGE,36000.0,Fully Paid,credit_card,KS,20.97,7,20,1988.195099,0
12124,20000,20000,36 months,20.4,747.36,RENT,50000.0,Charged Off,debt_consolidation,CA,12.86,5,14,5306.33,1
12125,9000,9000,36 months,11.83,298.21,RENT,34000.0,Fully Paid,debt_consolidation,NY,17.12,11,21,10718.01222,0
12127,18000,18000,60 months,20.62,483.13,MORTGAGE,110000.0,Fully Paid,debt_consolidation,VA,10.24,11,52,24925.71191,0
12128,1400,1400,60 months,10.99,30.44,MORTGAGE,24000.0,Fully Paid,home_improvement,CA,8.75,5,19,1825.796686,0
12129,16000,16000,60 months,10.99,347.8,MORTGAGE,76800.0,Fully Paid,debt_consolidation,FL,24.13,9,32,17756.25005,0
12130,2000,2000,36 months,14.59,68.93,RENT,78000.0,Fully Paid,major_purchase,CA,6.23,8,15,2483.387384,0
12131,7000,7000,36 months,10.65,228.02,RENT,36475.0,Charged Off,debt_consolidation,GA,21.06,19,24,1097.26,1
12132,14000,14000,36 months,12.69,469.63,RENT,75000.0,Fully Paid,other,CA,20.19,16,40,16691.49904,0
12133,10000,10000,36 months,11.34,329.0,MORTGAGE,75000.0,Fully Paid,home_improvement,NY,14.8,16,31,11843.99797,0
12134,6350,6350,36 months,8.94,201.75,MORTGAGE,36000.0,Fully Paid,credit_card,PA,21.6,8,16,7166.885679,0
12135,2000,2000,60 months,11.99,44.48,MORTGAGE,36000.0,Fully Paid,debt_consolidation,GA,4.4,3,6,2668.56,0
12136,7000,7000,36 months,5.99,212.93,MORTGAGE,50000.0,Fully Paid,other,TX,6.46,15,31,7665.159323,0
12137,25975,25975,60 months,13.49,597.55,MORTGAGE,65000.0,Charged Off,home_improvement,CA,16.87,6,10,13051.36,1
12138,10000,10000,36 months,7.51,311.11,MORTGAGE,89004.0,Fully Paid,other,MO,7.17,6,25,11052.35902,0
12139,6000,6000,36 months,7.29,186.06,RENT,61000.0,Fully Paid,moving,CT,15.64,12,29,6598.790004,0
12140,6400,6400,36 months,10.59,208.29,RENT,36000.0,Fully Paid,debt_consolidation,TX,13.83,7,16,7500.134236,0
12141,9525,3700,36 months,11.66,122.3,MORTGAGE,60417.0,Charged Off,credit_card,WA,19.58,8,31,2811.75,1
12142,10000,10000,36 months,8.63,316.28,MORTGAGE,60000.0,Fully Paid,car,CT,8.94,8,27,11340.23973,0
12143,4000,4000,36 months,7.14,123.77,MORTGAGE,88000.0,Fully Paid,car,TX,0.68,6,22,4116.781481,0
12144,10000,10000,60 months,6.91,197.59,RENT,31800.0,Fully Paid,debt_consolidation,MN,15.92,8,20,11555.64714,0
12145,6000,6000,36 months,11.99,199.26,MORTGAGE,61000.0,Charged Off,debt_consolidation,SC,9.15,10,22,3204.4,1
12146,20000,20000,60 months,16.77,494.59,MORTGAGE,120000.0,Charged Off,other,OK,19.31,12,36,23845.73,1
12147,5500,5500,60 months,16.45,135.07,RENT,24000.0,Fully Paid,other,CO,19.65,6,9,8104.007952,0
12148,4500,4500,36 months,6.76,138.47,RENT,55000.0,Fully Paid,credit_card,NJ,17.59,15,16,4984.714541,0
12149,6000,6000,36 months,10.99,196.41,MORTGAGE,33600.0,Fully Paid,debt_consolidation,CA,6.21,8,24,6489.75393,0
12150,25000,16650,60 months,10.36,356.72,RENT,143500.0,Fully Paid,credit_card,FL,17.82,8,35,21005.18529,0
12151,10000,7175,60 months,7.51,143.81,RENT,61152.0,Fully Paid,major_purchase,WV,17.58,6,9,8628.340004,0
12152,25200,25200,60 months,13.49,579.72,RENT,50000.0,Current,wedding,NY,4.58,6,18,32450.04,0
12153,10000,7650,36 months,5.42,230.73,RENT,55000.0,Fully Paid,home_improvement,NJ,22.78,10,20,8306.915435,0
12154,4300,4300,36 months,11.86,142.54,RENT,23000.0,Fully Paid,credit_card,CA,7.36,11,18,4829.075709,0
12155,5000,5000,36 months,7.66,155.9,RENT,78000.0,Fully Paid,credit_card,CA,20.15,17,54,5537.441113,0
12156,3000,3000,36 months,13.92,102.42,RENT,17568.0,Does not meet the credit policy. Status:Charged Off,other,CO,5.87,6,6,333.34,1
12157,7000,7000,36 months,9.91,225.58,RENT,54008.0,Fully Paid,debt_consolidation,CA,8.64,11,12,8120.656545,0
