Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,1st_Flr_SF,2nd_Flr_SF,Full_Bath,Half_Bath,TotRms_AbvGrd,Fireplaces,Garage_Yr_Blt,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,3Ssn_Porch,Screen_Porch,Yr_Sold,SalePrice
134,16659,8,5,2007,2008,0,0,1582,1582,1582,570,2,1,7,1,2007,2,728,0,368,0,0,0,2007,260116
76,9591,8,5,2004,2005,0,0,1143,1143,1143,1330,2,1,9,1,2004,3,852,192,151,0,0,0,2007,317000
82,9709,8,5,2007,2007,778,0,140,918,958,1142,2,1,8,2,2007,3,786,172,104,0,0,0,2007,319500
86,10562,8,5,2007,2007,1288,0,294,1582,1610,551,1,1,8,1,2007,3,789,178,120,0,0,0,2007,325624
94,13615,9,5,2006,2006,0,0,1802,1802,1802,0,2,1,7,1,2006,3,843,158,105,0,0,0,2007,372000
99,13069,8,5,2004,2004,0,0,1706,1706,1718,1238,2,1,11,1,2004,3,916,194,50,0,0,0,2007,342000
99,12099,8,5,2004,2004,970,0,166,1136,1136,1332,2,1,10,1,2004,3,872,184,154,0,0,0,2007,354000
110,14277,8,5,2003,2003,938,0,379,1317,1217,1168,2,1,7,1,2003,3,818,192,228,0,0,0,2007,350000
93,11999,8,5,2003,2004,0,0,1181,1181,1234,1140,2,1,10,1,2003,3,656,104,100,0,0,0,2007,285000
84.18404908,12568,8,5,2007,2007,669,0,226,895,895,923,2,1,8,1,2007,3,774,196,104,0,0,0,2007,281500
70,9926,7,5,2005,2006,1178,0,436,1614,1614,0,2,0,7,0,2005,3,878,100,38,0,0,0,2007,245700
71,9254,8,5,2005,2005,119,0,1602,1721,1721,0,2,0,7,0,2005,2,554,168,27,0,0,0,2007,232698
92,10732,8,5,2006,2007,0,0,1298,1298,1298,530,2,1,7,0,2006,3,876,0,40,0,0,0,2007,250000
61,7577,6,5,2005,2006,20,0,1342,1362,1362,0,2,0,6,1,2005,2,460,192,28,0,0,0,2007,194700
34,3901,6,5,2005,2006,866,0,436,1302,1302,0,1,1,5,1,2005,2,631,110,50,0,0,0,2007,204000
34,3903,6,5,2005,2006,1030,0,272,1302,1302,0,1,1,5,1,2005,2,631,110,50,0,0,0,2007,200000
41,6289,6,5,2005,2006,762,0,600,1362,1362,0,2,0,6,1,2005,2,460,192,28,0,0,0,2007,207000
34,4590,8,5,2006,2006,24,0,1530,1554,1554,0,2,0,6,1,2006,2,627,156,73,0,0,0,2007,209500
34,4590,8,5,2006,2006,24,0,1530,1554,1554,0,2,0,6,1,2006,2,627,156,73,0,0,0,2007,209500
44,6442,8,5,2006,2006,24,0,1346,1370,1370,0,2,0,6,1,2006,2,484,120,49,0,0,0,2007,202500
48,7841,9,5,2005,2005,848,0,729,1577,1577,0,2,0,6,1,2005,2,564,203,39,0,0,0,2007,280000
60,7313,9,5,2005,2005,1153,0,408,1561,1561,0,2,0,6,1,2005,2,556,203,47,0,0,0,2007,277500
68,7820,9,5,2007,2007,0,0,1869,1869,1869,0,2,0,6,1,2007,2,617,210,54,0,0,0,2007,318061
48,6240,8,5,2006,2006,24,0,1300,1324,1324,0,2,0,6,1,2006,2,550,0,38,0,0,0,2007,221370
48,3242,7,5,2003,2003,1000,0,405,1405,1405,0,2,0,6,1,2003,2,478,136,36,0,0,0,2007,200000
59,15810,6,5,2007,2007,0,0,768,768,768,728,3,0,7,0,2007,2,572,100,0,0,0,0,2007,181755
65,10237,6,5,2005,2006,0,0,768,768,768,768,2,1,6,1,2005,2,400,100,38,0,0,0,2007,176000
65,10237,6,5,2005,2007,0,0,783,783,783,701,2,1,8,1,2005,2,393,0,72,0,0,0,2007,178900
58,13204,7,5,2006,2007,0,0,608,608,608,850,2,0,6,0,2007,2,454,100,33,0,0,0,2007,168165
62,8857,6,5,2006,2006,0,0,738,738,738,757,2,1,7,1,2006,2,440,100,30,0,0,0,2007,171925
63,9729,6,5,2006,2007,0,0,698,698,698,1048,2,1,6,1,2007,3,350,0,34,0,0,0,2007,198444
88,12216,6,5,2005,2005,918,0,408,1326,1326,0,2,0,6,0,2005,2,388,120,23,0,0,0,2007,203000
65,9018,7,5,2007,2007,0,0,728,728,728,728,2,1,8,1,2007,2,400,100,24,0,0,0,2007,179540
73,8993,7,5,2007,2007,0,0,1302,1302,1302,0,2,0,6,0,2007,2,436,0,22,0,0,0,2007,176485
73,8899,7,5,2007,2007,24,0,1316,1340,1340,0,2,0,6,0,2007,2,396,100,30,0,0,0,2007,181134
73,8499,6,5,2006,2007,0,0,616,616,616,796,2,1,6,1,2007,2,432,0,36,0,0,0,2007,156932
72,8229,6,5,2007,2007,0,0,752,752,752,752,2,1,6,0,2007,2,440,100,32,0,0,0,2007,166000
64,7713,7,5,2007,2007,0,0,728,728,728,728,2,1,7,0,2007,2,400,100,24,0,0,0,2007,177594
64,7697,7,6,2007,2007,0,0,1246,1246,1258,0,2,0,6,0,2007,2,462,0,0,0,0,0,2007,173500
53,3922,7,5,2006,2007,0,0,1258,1258,1258,0,2,0,6,1,2007,3,648,144,16,0,0,0,2007,172500
53,3922,7,5,2006,2007,0,0,1258,1258,1402,0,0,2,7,1,2006,3,648,120,16,0,0,0,2007,194201
46.9,3621,8,5,2003,2003,1084,0,322,1406,1589,0,2,0,7,1,2003,3,630,143,20,0,0,0,2007,226500
53,3710,7,5,2007,2007,0,0,1266,1266,1266,0,2,0,6,1,2007,2,388,100,16,0,0,0,2007,185485
182,14572,7,5,2004,2004,1300,0,230,1530,1530,0,2,0,7,1,2004,3,630,144,36,0,0,0,2007,259000
65,16219,7,5,2004,2005,779,0,56,835,1119,0,2,0,5,0,2004,2,437,100,24,0,0,0,2007,188500
87,11084,7,5,2004,2004,192,0,192,384,744,630,2,1,8,1,2004,2,400,100,0,0,0,0,2007,175000
59,11796,7,5,2004,2005,0,0,847,847,847,1112,2,1,8,1,2004,2,434,100,48,0,0,0,2007,215000
59,10936,7,5,2006,2006,0,0,1510,1510,1525,0,2,1,6,1,2006,2,534,100,18,0,0,0,2007,206580
62,8244,7,5,2004,2004,0,0,840,840,840,880,2,1,7,1,2004,2,440,100,48,0,0,0,2007,183500
74.20720721,11950,7,5,2003,2003,0,0,384,384,754,640,2,1,7,1,2003,2,400,100,0,0,0,0,2007,165500
63,7875,7,5,2003,2003,0,0,847,847,847,1101,2,1,8,1,2003,2,434,0,48,0,0,0,2007,211000
74.20720721,8063,6,5,2000,2000,0,0,924,924,948,742,2,1,7,1,2000,2,463,100,48,0,0,0,2007,181000
74.20720721,8740,7,5,2002,2002,574,0,280,854,864,1131,2,1,8,1,2002,2,435,264,48,0,0,0,2007,219500
62,7917,6,5,1999,2000,0,0,953,953,953,694,2,1,7,1,1999,2,460,0,40,0,0,0,2007,175000
76,9967,7,5,2000,2000,0,0,384,384,774,656,2,1,8,1,2000,2,400,100,0,0,0,0,2007,170000
74.20720721,7750,7,5,2003,2003,0,0,660,660,660,660,2,1,6,0,2003,2,400,0,48,0,0,0,2007,162000
58,9487,6,5,2000,2000,520,0,395,915,940,750,2,1,7,1,2000,2,442,0,50,0,0,0,2007,187000
59,9649,6,5,1999,2000,0,0,941,941,961,683,2,1,7,1,1999,2,460,460,42,0,0,0,2007,185000
160,15623,10,5,1996,1996,2096,0,300,2396,2411,2065,3,1,10,2,1996,3,813,171,78,0,0,0,2007,745000
100,12191,8,5,1997,1998,1181,0,598,1779,1779,772,2,1,8,2,1998,3,925,76,61,0,0,0,2007,384500
91.62962963,11000,8,5,2000,2000,0,0,969,969,997,1288,2,1,8,1,2000,3,648,0,56,0,0,0,2007,248000
91.62962963,11400,10,5,2001,2002,1282,0,1351,2633,2633,0,2,1,8,2,2001,3,804,314,140,0,0,0,2007,466500
89,10557,9,5,1998,1998,672,0,736,1408,1671,1407,2,1,9,1,1998,3,806,108,87,0,0,0,2007,410000
74,11002,8,5,1998,1999,1048,0,341,1389,1411,1171,2,1,9,1,1998,3,758,286,60,0,0,0,2007,322500
83,10790,7,5,1998,1998,0,0,1066,1066,1108,1277,2,1,8,1,1998,3,600,120,38,0,0,0,2007,252000
104,21535,10,6,1994,1995,1455,0,989,2444,2444,1872,3,1,10,2,1994,3,832,382,50,0,0,0,2007,755000
92,9920,7,5,1996,1997,862,0,255,1117,1127,886,2,1,8,1,1997,2,455,180,130,0,0,0,2007,269790
95,11787,7,5,1996,1997,719,0,660,1379,1383,1015,2,1,8,1,1996,3,834,239,60,0,0,0,2007,315750
82,9950,7,5,1995,1995,565,0,638,1203,1214,1306,2,1,9,1,1995,3,721,224,114,0,0,0,2007,290000
65,12257,8,5,1995,1995,56,64,1198,1318,1328,1203,2,1,9,1,1995,3,752,222,98,0,0,0,2007,290000
91.62962963,12692,8,5,1992,1993,1231,0,1969,3200,3228,0,3,0,10,1,1992,2,546,264,75,291,0,0,2007,430000
88,11762,8,5,1992,1993,335,0,770,1105,1105,1097,2,1,9,1,1992,2,517,0,65,0,0,144,2007,263000
82,9044,8,5,1996,1997,1225,0,100,1325,1335,1203,2,1,8,1,1996,3,933,198,92,0,0,0,2007,330000
75,9910,7,6,2007,2007,0,0,1369,1369,1369,0,2,0,5,0,2007,2,605,0,203,0,0,0,2007,213133
91,11830,8,5,2007,2007,1220,0,322,1542,1542,0,2,0,6,1,2007,3,852,168,110,0,0,0,2007,260261
84,11670,9,5,2006,2006,0,0,1905,1905,1905,0,2,0,8,1,2006,3,788,0,191,0,0,0,2007,320000
49,15256,8,5,2007,2007,929,0,556,1485,1464,0,2,0,6,0,2007,3,754,168,160,0,0,0,2007,282922
76,10612,8,5,2006,2006,28,0,1496,1524,1534,0,2,0,7,1,2006,2,484,168,46,0,0,0,2007,215000
98,12291,10,5,2007,2007,1572,0,394,1966,1966,0,2,0,6,1,2007,3,1092,76,52,0,0,0,2007,419005
116,13501,8,5,2006,2006,63,0,1560,1623,1636,0,2,0,8,1,2006,3,865,0,60,0,0,0,2007,255000
75,9986,8,5,2006,2007,0,0,1795,1795,1795,0,2,0,7,1,2007,3,895,0,49,0,0,0,2007,147000
85,9965,7,5,2007,2007,0,0,1528,1528,1528,0,3,2,6,1,2007,2,480,0,228,0,0,0,2007,235876
79,9416,7,5,2007,2007,1126,0,600,1726,1726,0,2,0,8,1,2007,3,786,171,138,0,0,266,2007,311872
83,9849,7,6,2007,2007,0,0,1689,1689,1689,0,2,0,7,0,2007,3,954,0,56,0,0,0,2007,248328
85,10000,8,5,2006,2006,0,0,1588,1588,1588,0,2,0,7,1,2006,3,825,144,45,0,0,0,2007,227000
74,8847,8,5,2005,2005,769,0,769,1538,1538,0,2,0,7,0,2005,2,484,146,40,0,0,0,2007,260000
76,9158,8,5,2007,2007,0,0,1496,1496,1496,0,2,0,7,0,2007,2,474,168,130,0,0,0,2007,225000
70,8251,7,5,2005,2006,778,0,716,1494,1506,0,2,0,7,1,2005,2,672,192,35,0,0,0,2007,249000
75,10084,8,5,2004,2005,1369,0,317,1686,1694,0,2,0,7,1,2004,2,636,255,57,0,0,0,2007,307000
70,9605,7,5,2006,2006,0,0,982,982,982,995,2,1,7,0,2006,3,574,240,53,0,0,0,2007,250000
75,8778,8,5,2006,2006,0,0,1302,1302,1302,528,2,1,7,0,2006,3,859,0,40,0,0,0,2007,221300
72,8640,8,5,2007,2007,24,0,1314,1338,1338,0,2,0,6,0,2007,2,598,0,141,0,0,0,2007,208900
75,9000,7,5,2006,2007,0,0,1335,1335,1335,0,2,0,6,0,2007,2,575,0,210,0,0,0,2007,210400
72,8640,8,5,2007,2007,350,0,546,896,896,896,2,1,8,0,2007,2,590,184,96,0,0,0,2007,255000
81,10411,5,5,2007,2007,0,0,725,725,725,863,3,0,8,0,2007,2,561,0,0,0,0,0,2007,212109
75,9000,8,5,2006,2006,0,0,1088,1088,1088,871,2,1,8,1,2006,3,1025,208,46,0,0,0,2007,270000
75,9000,8,5,2007,2007,64,0,1120,1184,1184,1426,2,1,11,1,2007,2,550,208,364,0,0,0,2007,303477
112,12217,8,5,2007,2007,745,0,210,955,955,925,2,1,8,1,2007,3,880,168,127,0,0,0,2007,310013
84,11096,8,5,2006,2006,24,0,1632,1656,1656,0,2,0,7,0,2006,3,826,0,146,0,0,0,2007,249700
84,10207,7,6,2007,2007,0,0,874,874,874,887,3,0,7,0,2007,2,578,144,105,0,0,0,2007,227875
84,10440,8,5,2007,2007,0,0,1574,1574,1584,0,2,0,6,1,2007,2,594,0,256,0,0,0,2007,261329
100,11824,8,5,2006,2006,0,0,1685,1685,1685,0,2,0,5,1,2006,3,658,112,63,0,0,0,2007,253000
85,10625,6,5,2004,2004,0,0,1158,1158,1158,1285,2,1,9,1,2004,3,744,193,127,0,0,0,2007,265000
102,11143,8,5,2004,2005,0,0,1580,1580,1580,886,3,0,8,1,2004,2,610,159,214,0,0,0,2007,340000
63,7500,6,5,2006,2007,0,0,1100,1100,1100,0,1,1,6,0,0,0,0,0,136,0,0,0,2007,146000
63,7500,7,5,2006,2006,0,0,1143,1143,1143,0,1,1,5,0,0,0,0,0,55,0,0,0,2007,147000
60,12450,5,5,2003,2004,729,0,365,1094,1094,0,1,0,6,0,2004,2,576,0,0,0,0,0,2007,149000
65,7441,7,5,2006,2006,0,0,1461,1461,1486,0,2,0,7,0,2006,2,566,0,32,0,0,0,2007,181000
70,8462,6,5,1994,1994,814,0,114,928,936,785,2,1,7,0,1994,2,471,300,87,0,0,0,2007,201000
70.66981132,11613,6,5,1993,1997,480,0,384,864,920,900,2,1,7,0,1993,2,492,144,85,0,0,0,2007,191750
65,8450,7,5,2000,2001,0,0,1349,1349,1349,0,2,0,6,0,2000,2,539,120,55,0,0,0,2007,179000
70.66981132,16196,7,5,1998,1998,1443,0,39,1482,1494,0,2,0,5,1,1998,2,514,402,25,0,0,0,2007,215000
50,8012,6,5,1992,1992,430,0,1145,1575,1575,0,2,0,5,0,1992,2,529,0,0,52,0,0,2007,179200
50,8012,6,5,1980,1980,0,0,630,630,630,636,1,1,5,2,1980,1,283,340,0,0,0,0,2007,128000
70.66981132,9180,5,7,1983,1983,747,93,0,840,884,0,1,0,5,0,1983,2,504,240,0,0,0,0,2007,144000
60,8400,5,5,1977,1977,0,0,0,0,2020,0,2,0,10,2,1977,2,630,0,0,0,0,0,2007,144000
64,6285,5,5,1977,1977,138,351,405,894,894,0,1,0,5,0,1979,1,308,192,0,0,0,0,2007,120750
80,8480,5,6,1963,1963,630,0,340,970,970,0,1,0,5,0,1996,2,624,0,24,0,0,192,2007,132500
70,7420,5,5,1962,1962,417,0,640,1057,1057,0,1,0,6,0,1977,2,576,0,0,0,0,0,2007,132000
74.55102041,7758,5,7,1962,2001,588,0,411,999,999,0,1,0,6,0,1963,1,264,0,132,0,0,0,2007,132500
85,6970,4,5,1961,1961,932,0,108,1040,1120,0,1,1,5,0,1961,2,544,168,0,0,0,0,2007,129000
40,13673,5,5,1962,1962,0,0,1140,1140,1696,0,1,1,8,1,1962,1,349,0,30,0,0,0,2007,143900
84,7476,5,7,1968,1968,812,0,228,1040,1040,0,1,1,5,0,1991,2,686,188,0,0,0,0,2007,145000
74.55102041,9945,5,5,1961,1961,827,0,161,988,988,0,1,0,5,0,1963,2,572,0,0,0,0,0,2007,128500
74.55102041,6173,5,6,1967,1967,599,0,277,876,902,0,1,0,6,0,1967,1,288,0,0,0,0,0,2007,125500
72,19522,7,5,1990,1990,727,0,496,1223,1271,1232,2,1,7,1,1990,2,564,0,99,0,0,182,2007,300000
72,17542,7,7,1974,2003,125,1031,36,1192,1516,651,2,1,9,2,1974,2,518,220,47,0,0,0,2007,294000
44,10751,5,5,1974,1974,787,0,250,1037,1037,0,1,0,5,0,1974,2,431,136,47,0,0,0,2007,129000
74.55102041,16647,5,5,1975,1981,1390,0,0,1390,1701,0,2,0,6,2,1975,2,611,0,0,0,0,0,2007,171000
43,12712,6,7,1973,2006,968,0,76,1044,1055,0,1,0,5,1,1973,2,542,455,0,0,0,0,2007,147000
91.62962963,9572,8,5,1990,1990,482,0,971,1453,1453,1357,2,1,9,1,1990,2,750,500,0,0,0,0,2007,302000
85,10678,8,5,1992,2000,700,0,983,1683,2129,743,2,1,9,1,1992,2,541,0,33,0,0,0,2007,285000
45,4379,8,5,2004,2004,851,0,527,1378,1378,0,2,0,6,1,2004,2,540,160,56,0,0,0,2007,214000
80,3523,8,5,2006,2007,60,0,1081,1141,1151,0,2,0,5,0,2006,2,484,0,60,0,0,0,2007,166000
32,3784,8,5,2006,2007,60,0,1451,1511,1565,0,2,0,5,0,2006,2,476,0,120,0,0,0,2007,193800
47,4230,7,5,2006,2007,0,0,1352,1352,1352,0,2,0,5,1,2006,2,466,0,241,0,0,0,2007,208900
40,3606,7,5,2006,2007,937,0,415,1352,1352,0,2,0,5,1,2006,2,466,0,241,0,0,0,2007,194000
30,5330,8,5,2006,2007,0,0,1550,1550,1550,0,2,1,5,0,2007,2,528,0,102,0,0,0,2007,207500
35,4274,7,5,2006,2007,1106,0,135,1241,1241,0,1,1,4,0,2007,2,569,0,116,0,0,0,2007,199900
35,4251,7,5,2006,2007,0,0,625,625,625,625,2,1,5,0,2006,2,528,0,54,0,0,0,2007,164700
24,2280,6,5,1999,1999,565,0,179,744,757,744,2,1,6,1,1999,2,440,0,0,0,0,0,2007,176500
34,3230,6,5,1999,1999,419,0,310,729,729,729,2,1,5,1,1999,2,440,0,32,0,0,0,2007,176000
64.54938272,2117,6,5,2000,2000,420,0,336,756,756,756,2,1,4,1,2000,2,440,0,32,0,0,0,2007,168500
24,2117,6,5,2000,2000,417,0,339,756,769,804,2,1,4,0,2000,2,440,0,32,0,0,0,2007,177000
64.54938272,2117,6,5,2000,2000,436,0,320,756,769,756,2,1,5,1,2000,2,440,0,0,0,0,0,2007,177000
64.54938272,5105,7,5,2004,2004,239,0,312,551,551,551,2,1,4,0,2004,2,480,0,60,0,0,0,2007,148800
24,2645,8,5,1999,2000,0,0,776,776,764,677,2,1,5,0,1999,2,492,206,0,0,0,0,2007,174000
66,7399,7,5,1997,1998,649,0,326,975,975,975,2,1,7,1,1997,2,576,0,10,0,0,198,2007,239000
73,7321,7,5,1999,2000,0,0,1339,1339,1358,0,2,0,5,0,1999,2,625,176,174,0,0,0,2007,204000
64.54938272,8010,8,5,2003,2004,964,0,90,1054,1072,976,2,1,8,2,2003,2,552,0,48,0,0,180,2007,301000
106,8413,8,5,1998,1998,901,0,319,1220,1220,1142,2,1,8,2,1998,2,1105,147,0,36,0,144,2007,312500
50,9466,8,5,1994,1995,457,1037,0,1494,1494,0,1,1,5,1,1994,2,478,0,30,0,0,217,2007,279700
80,12000,7,6,1980,1980,1732,0,270,2002,2362,0,2,1,8,1,1980,2,546,180,16,0,0,0,2007,255000
72,16157,5,7,1978,1978,680,391,289,1360,1432,0,1,1,5,1,1978,2,588,168,180,0,0,0,2007,194000
90,10768,5,8,1976,2004,1157,0,280,1437,1437,0,2,0,6,1,1976,2,528,0,21,0,0,180,2007,218000
40,3840,8,6,1978,1998,881,176,0,1057,1295,0,1,0,4,2,1978,2,571,133,89,0,0,0,2007,213750
80,9600,6,7,1976,1994,0,0,528,528,1094,761,2,1,7,1,1976,2,512,113,100,0,0,0,2007,187000
80,9600,6,8,1976,1976,978,0,284,1262,1262,0,2,0,6,1,1976,2,460,298,0,0,0,0,2007,181500
94,17778,8,5,1981,1981,1632,829,0,2461,2497,0,2,0,7,2,1981,2,676,266,0,0,0,0,2007,373000
74.55102041,18890,5,5,1977,1977,498,211,652,1361,1361,1259,2,2,12,1,1977,2,600,155,24,145,0,0,2007,190000
64.54938272,7050,7,5,2001,2001,738,0,319,1057,1057,872,2,1,7,1,2001,2,650,0,235,0,0,0,2007,226000
78,11700,6,6,1968,1968,0,0,912,912,1152,0,1,1,7,0,1968,2,412,0,126,0,0,0,2007,143450
80,8000,6,6,1970,1970,915,0,93,1008,1403,1008,2,1,8,1,1970,2,570,0,192,0,0,0,2007,240050
81.51764706,8723,6,6,1969,1969,973,0,0,973,1082,0,1,0,6,0,1969,2,480,160,0,0,0,0,2007,162500
130,11700,6,5,1968,1968,910,0,385,1295,1295,0,1,1,6,0,1968,2,528,0,194,0,0,200,2007,164000
108,11358,7,7,1972,1987,346,0,778,1124,1610,0,2,0,8,1,1972,2,515,202,0,0,0,256,2007,185000
80,9547,7,6,1993,1993,0,0,1594,1594,1594,0,2,0,6,1,1993,2,472,190,80,0,0,0,2007,188500
78,10530,7,6,1993,1993,819,0,329,1148,1091,984,2,1,8,1,1993,2,473,235,86,0,0,0,2007,255000
81.51764706,11500,5,6,1976,1976,0,0,1680,1680,1680,0,2,0,8,0,1976,2,528,0,0,0,0,0,2007,136905
88,10738,6,7,1966,1966,792,0,301,1093,1093,0,2,0,6,1,1966,2,484,224,0,0,0,0,2007,158500
80,9600,7,6,1973,1973,916,0,326,1242,1242,0,1,1,6,1,1973,2,528,0,0,0,0,0,2007,175500
80,10800,6,5,1963,1963,617,264,171,1052,1052,0,1,0,6,0,1963,1,311,0,133,0,0,0,2007,127000
70,8050,5,6,1967,1993,474,38,437,949,1107,0,1,0,5,0,1967,1,308,88,64,0,0,0,2007,127000
75.21066667,10355,5,5,1967,1967,695,0,519,1214,1214,0,2,0,5,1,1967,1,318,0,111,0,0,0,2007,143000
79,10289,5,7,1965,1965,836,0,237,1073,1073,0,1,1,6,0,1965,2,515,0,0,0,0,0,2007,156000
75.21066667,9503,5,5,1958,1983,457,374,193,1024,1344,0,1,0,6,1,1970,1,484,316,28,0,0,0,2007,144000
75.21066667,10624,5,4,1964,1964,40,264,1424,1728,1728,0,2,0,10,0,2002,1,352,155,0,0,0,0,2007,119000
75.21066667,10899,4,5,1964,1964,0,0,0,0,1224,0,2,0,8,0,1964,3,530,0,0,0,0,0,2007,103000
75.21066667,12342,5,5,1960,1978,0,0,978,978,1422,0,1,0,6,1,1960,1,286,0,0,36,0,0,2007,139900
75.21066667,12772,6,8,1960,1998,498,0,460,958,958,0,1,0,5,0,1960,1,301,0,0,0,0,0,2007,151500
80,8892,5,5,1960,1960,0,0,1065,1065,1065,0,1,1,6,0,1974,2,461,74,0,0,0,0,2007,126500
65,10482,6,8,1958,1958,507,0,81,588,1138,0,1,0,6,0,1958,1,264,224,0,0,0,0,2007,145000
70,7535,5,7,1958,1985,111,279,522,912,912,0,1,0,5,0,1958,1,297,12,285,0,0,0,2007,120000
74,7450,5,5,1956,1956,438,206,250,894,1074,0,1,0,6,1,1966,2,396,0,72,0,0,0,2007,124000
75.21066667,8339,5,7,1959,1959,0,0,0,0,882,0,1,0,5,0,1959,1,294,0,0,0,0,0,2007,106500
75.21066667,14357,5,5,1961,1961,311,167,386,864,1187,0,1,0,6,1,1961,2,440,128,0,0,0,0,2007,140500
76,8243,5,7,1961,1961,700,0,264,964,964,0,1,0,5,1,1985,2,784,170,0,0,0,0,2007,137500
70,8680,5,7,1960,1960,0,0,894,894,894,0,1,0,5,0,1965,1,312,0,0,0,0,0,2007,117600
80,8800,7,6,1966,1966,654,0,520,1174,1200,0,2,0,6,1,1966,2,440,0,0,0,0,0,2007,163500
80,9200,6,5,1965,1965,494,0,548,1042,1042,0,2,0,5,0,1965,2,440,192,0,0,0,0,2007,161000
85,9350,6,7,1964,1991,270,580,452,1302,1302,0,2,0,7,0,1964,1,309,333,0,0,0,0,2007,158000
80,8800,6,7,1964,1997,414,0,431,845,845,1309,2,1,8,1,1964,2,539,0,0,0,0,161,2007,224500
75.21066667,11382,6,5,1964,1964,54,543,533,1130,1374,0,1,0,7,1,1964,1,286,0,28,84,0,0,2007,147000
75.21066667,22002,6,7,1959,1991,1386,0,206,1592,1652,0,1,1,6,1,1959,2,510,0,0,0,0,201,2007,200000
75.21066667,14585,6,6,1960,1987,594,219,331,1144,1429,0,1,0,7,2,1960,2,572,216,110,0,0,0,2007,181900
75,7388,5,6,1959,2002,405,0,658,1063,1327,0,1,0,7,0,1974,2,624,0,0,0,0,0,2007,150750
70,9842,4,5,1962,1962,0,0,0,0,1224,0,2,0,6,0,1962,2,462,0,0,0,0,0,2007,101800
57,8280,6,5,1950,1950,0,0,932,932,932,0,1,0,4,1,1950,1,306,0,0,214,0,0,2007,124000
85,12172,5,7,1940,1996,130,259,433,822,908,0,1,0,4,0,1975,2,512,284,24,0,0,192,2007,138500
50,5000,1,3,1946,1950,0,0,0,0,334,0,1,0,2,0,0,0,0,0,0,0,0,0,2007,39300
50,5000,3,3,1946,1950,299,0,367,666,666,0,1,0,4,0,0,0,0,0,52,0,0,0,2007,64500
51,3500,3,5,1945,1950,144,0,226,370,442,228,1,0,4,0,0,0,0,0,21,0,0,0,2007,64000
50,5175,5,8,1958,2000,150,404,254,808,808,0,1,0,5,0,1963,1,308,143,0,0,0,0,2007,112000
100,9500,6,6,1964,1978,442,0,374,816,1127,850,1,1,9,1,1964,2,540,0,52,0,0,0,2007,165000
80,9600,5,6,1955,1955,368,0,710,1078,1150,0,1,0,6,0,1955,1,288,0,0,0,0,175,2007,144000
95,11345,5,5,1948,1950,220,0,708,928,928,992,2,0,10,0,1948,2,400,0,0,0,0,0,2007,137000
79,9492,5,5,1941,1950,368,41,359,768,968,408,1,0,6,1,1941,1,240,0,0,0,0,0,2007,105000
79,9480,5,7,1942,1995,386,0,342,728,888,756,1,1,7,2,1942,1,312,168,0,0,0,0,2007,146500
63,8668,5,5,1968,1968,0,0,1560,1560,1560,0,2,0,8,0,1968,3,792,0,0,0,0,0,2007,126000
75.21066667,10050,5,6,1966,1966,602,0,191,793,1280,0,2,0,6,1,1966,2,432,140,40,0,0,0,2007,175000
100,9600,6,5,1961,1961,600,0,618,1218,1254,0,1,0,6,1,1961,2,525,0,0,0,0,168,2007,158500
70,10150,5,5,1958,1958,456,0,456,912,912,0,1,0,5,0,1958,1,275,0,0,0,0,0,2007,114500
78,11344,5,5,1958,1958,460,0,414,874,874,650,1,1,7,0,1958,1,315,0,0,0,0,0,2007,144000
75.21066667,18450,6,5,1965,1979,187,723,111,1021,1465,915,2,1,7,1,1965,2,596,0,265,0,0,0,2007,129000
73,8760,6,7,1957,1999,873,0,63,936,936,0,1,0,4,0,1957,1,315,0,0,0,219,0,2007,141000
65,6860,5,6,1956,1956,908,0,100,1008,1008,0,1,0,6,0,1964,1,308,0,0,0,0,0,2007,131000
60,8250,5,7,1963,1963,288,0,765,1053,1053,0,1,0,6,0,1994,2,692,240,0,0,0,109,2007,142100
70,8176,5,6,1958,1992,846,0,210,1056,1056,0,1,0,6,0,1958,1,308,0,0,0,0,0,2007,139000
75,9750,6,6,1958,1958,608,0,834,1442,1442,0,1,1,7,0,1958,1,301,0,0,275,0,0,2007,157900
80,9250,5,7,1954,2005,480,468,108,1056,1056,0,1,0,6,0,1954,1,260,390,0,0,0,0,2007,139400
90,11988,6,6,1957,1957,777,0,467,1244,1244,0,1,1,6,2,1957,1,336,0,40,0,0,0,2007,150000
70,9100,5,5,1960,1960,0,0,1144,1144,1144,0,1,0,6,1,1960,1,336,0,0,0,0,0,2007,120000
80,9736,6,6,1957,1969,668,138,525,1331,1721,0,1,0,8,3,1957,2,464,0,0,0,0,0,2007,174850
72,9770,5,5,1957,1957,512,0,410,922,922,0,1,0,5,0,1957,1,308,0,34,0,0,0,2007,116000
72,10152,5,5,1956,1956,586,0,462,1048,1048,0,1,0,6,0,1956,1,286,0,20,0,0,192,2007,135000
75.21066667,12155,6,3,1970,1970,1237,0,420,1657,1657,0,2,0,7,1,1970,2,484,0,0,0,0,147,2007,163500
70,12198,5,6,1955,1975,780,0,424,1204,1411,0,1,0,7,1,1955,1,310,278,82,0,0,0,2007,130000
